rne_iso_code,year,month,mean_temp_celsius,total_precip_mm,month_start
MX-DIF,2024,6,18.06029738455501,55.11888235505058,2024-06-01
MX-DIF,2024,7,16.10596592899254,128.04257382206737,2024-07-01
MX-DIF,2024,8,15.973707333452573,122.59777388322435,2024-08-01
MX-DIF,2024,9,16.08611754407915,112.951998936651,2024-09-01
MX-DIF,2024,10,13.893983466752509,38.68206434916542,2024-10-01
MX-DIF,2024,11,13.290365995096192,6.8964006199804615,2024-11-01
MX-DIF,2024,12,11.803424503284454,5.634291021574194,2024-12-01
MX-DIF,2025,1,12.136478263202878,8.475951236462365,2025-01-01
MX-DIF,2025,2,14.010431324327225,15.837600584358917,2025-02-01
MX-DIF,2025,3,15.818320962848807,8.152575031516825,2025-03-01
MX-DIF,2025,4,16.88662975484366,1.5495184800301478,2025-04-01
MX-DIF,2025,5,17.629965086337354,44.01681388128894,2025-05-01
MX-DIF,2025,6,15.56166294286061,129.63045405746695,2025-06-01
MX-DIF,2025,7,15.23044548289432,83.13493912240087,2025-07-01
MX-DIF,2025,8,15.32371652042522,104.56230854227266,2025-08-01
MX-DIF,2025,9,15.789157559012041,92.99440277530012,2025-09-01
MX-DIF,2025,10,14.575020167588496,43.88902183064425,2025-10-01
MX-DIF,2025,11,12.975862523196323,1.9996831150865293,2025-11-01
MX-DIF,2025,12,12.259899434736452,15.834739483386912,2025-12-01
MX-DUR,1990,1,10.646772173874297,7.628328966555756,1990-01-01
MX-DUR,1990,2,10.94160552652591,7.681573462026911,1990-02-01
MX-DUR,1990,3,15.320906961677561,1.4977367298359745,1990-03-01
MX-DUR,1990,4,18.166176105959213,1.170021069923361,1990-04-01
MX-DUR,1990,5,21.418702091569997,5.646678500409441,1990-05-01
MX-DUR,1990,6,23.138257774720426,25.346058466783937,1990-06-01
MX-DUR,1990,7,19.362099671950318,95.86269492600933,1990-07-01
MX-DUR,1990,8,19.189129910712595,66.75718294942172,1990-08-01
MX-DUR,1990,9,18.278757018481336,57.63235831007207,1990-09-01
MX-DUR,1990,10,16.487997894234486,26.713304489702722,1990-10-01
MX-DUR,1990,11,14.19890573252532,3.687730150819528,1990-11-01
MX-DUR,1990,12,11.624316283709836,8.907326810501399,1990-12-01
MX-DUR,1991,1,10.237504272041956,3.1948034775504017,1991-01-01
MX-DUR,1991,2,11.765764113476207,6.585017426284231,1991-02-01
MX-DUR,1991,3,15.2596233972486,0.42793815713196476,1991-03-01
MX-DUR,1991,4,18.04879767464977,1.0624175429364633,1991-04-01
MX-DUR,1991,5,21.029300416133502,2.817797448364359,1991-05-01
MX-DUR,1991,6,21.905400073328543,17.18104713144887,1991-06-01
MX-DUR,1991,7,18.407735025809906,115.91376260732463,1991-07-01
MX-DUR,1991,8,19.487474608869956,72.40145576874724,1991-08-01
MX-DUR,1991,9,17.76683682804998,65.4315793574836,1991-09-01
MX-DUR,1991,10,16.070710855482304,13.798122781505922,1991-10-01
MX-DUR,1991,11,12.179780215874326,19.144367257267184,1991-11-01
MX-DUR,1991,12,10.271956884524245,22.230191272566316,1991-12-01
MX-DUR,1992,1,7.808294462219551,47.94111784072991,1992-01-01
MX-DUR,1992,2,9.506292216328223,5.892276682180948,1992-02-01
MX-DUR,1992,3,13.482356652123775,6.887864756339017,1992-03-01
MX-DUR,1992,4,16.405400538282485,6.982238001766587,1992-04-01
MX-DUR,1992,5,18.424621228000465,14.923202354725683,1992-05-01
MX-DUR,1992,6,23.419948323448434,8.823878350323032,1992-06-01
MX-DUR,1992,7,21.56587391240544,50.80584608990713,1992-07-01
MX-DUR,1992,8,20.110336351292826,57.34572760655148,1992-08-01
MX-DUR,1992,9,19.460085478458957,28.460520293665915,1992-09-01
MX-DUR,1992,10,17.618489831423595,10.751393462609935,1992-10-01
MX-DUR,1992,11,12.384548368883618,3.6804098237181515,1992-11-01
MX-DUR,1992,12,12.884189417187219,11.78466299143958,1992-12-01
MX-DUR,1993,1,11.574360466973626,6.427073328291716,1993-01-01
MX-DUR,1993,2,12.644985835756222,1.8811557453746557,1993-02-01
MX-DUR,1993,3,14.568758916739856,1.5067290809955398,1993-03-01
MX-DUR,1993,4,17.800583260994276,1.270634105211338,1993-04-01
MX-DUR,1993,5,19.63780268274219,7.890379109496256,1993-05-01
MX-DUR,1993,6,22.681232774484677,39.10612288744635,1993-06-01
MX-DUR,1993,7,21.028861316732158,64.22671687776449,1993-07-01
MX-DUR,1993,8,21.3511574840176,44.03064724464593,1993-08-01
MX-DUR,1993,9,17.797201338083557,73.72657921962505,1993-09-01
MX-DUR,1993,10,17.24074167569084,8.66976417802159,1993-10-01
MX-DUR,1993,11,14.189405688724646,10.360901691248992,1993-11-01
MX-DUR,1993,12,12.561064479204102,2.1010061305992913,1993-12-01
MX-DUR,1994,1,11.216945588436554,1.8668353875923474,1994-01-01
MX-DUR,1994,2,13.627796960204256,0.4136293314376518,1994-02-01
MX-DUR,1994,3,15.617827384750926,4.977173318448206,1994-03-01
MX-DUR,1994,4,18.22693846640851,4.297522855209152,1994-04-01
MX-DUR,1994,5,22.059513465098657,3.5456414472544586,1994-05-01
MX-DUR,1994,6,21.954398561095378,42.62534943072628,1994-06-01
MX-DUR,1994,7,21.790900471320963,48.77801580300923,1994-07-01
MX-DUR,1994,8,20.593229087179534,62.346094594663846,1994-08-01
MX-DUR,1994,9,19.566560258211055,31.774747112181846,1994-09-01
MX-DUR,1994,10,17.53185327422813,22.456049277410262,1994-10-01
MX-DUR,1994,11,16.241098187848785,3.3656062973497396,1994-11-01
MX-DUR,1994,12,12.58609864016221,8.28636843523945,1994-12-01
MX-DUR,1995,1,10.92812344997997,2.2894119281124494,1995-01-01
MX-DUR,1995,2,13.796709469518031,3.9692588801247637,1995-02-01
MX-DUR,1995,3,15.75020212114603,1.2574493437282377,1995-03-01
MX-DUR,1995,4,17.63104393333977,0.038437013846050354,1995-04-01
MX-DUR,1995,5,21.980402170118893,1.1065270257297513,1995-05-01
MX-DUR,1995,6,22.894555865810663,25.553083887264872,1995-06-01
MX-DUR,1995,7,21.578995147699708,41.70160196652364,1995-07-01
MX-DUR,1995,8,20.656625143811652,68.1756710576387,1995-08-01
MX-DUR,1995,9,19.637427646555803,47.088507698647696,1995-09-01
MX-DUR,1995,10,17.963284841379796,2.557087369805543,1995-10-01
MX-DUR,1995,11,15.237802036737046,1.4416283606121132,1995-11-01
MX-DUR,1995,12,11.163998607220558,4.741581709937426,1995-12-01
MX-DUR,1996,1,10.979701058027922,1.0981090104348374,1996-01-01
MX-DUR,1996,2,14.202727075246266,1.1890679213486228,1996-02-01
MX-DUR,1996,3,14.409153389785581,0.13497593373157396,1996-03-01
MX-DUR,1996,4,17.3815780275381,4.849140399512197,1996-04-01
MX-DUR,1996,5,22.56059926858922,6.219470085602638,1996-05-01
MX-DUR,1996,6,21.71372139408026,39.778657440981505,1996-06-01
MX-DUR,1996,7,21.454022270975443,47.114122679094784,1996-07-01
MX-DUR,1996,8,19.781953490540964,81.96808334301646,1996-08-01
MX-DUR,1996,9,19.263969294396247,35.43789773516673,1996-09-01
MX-DUR,1996,10,16.473169794967845,19.695395100855333,1996-10-01
MX-DUR,1996,11,13.858763593099528,8.261003455701417,1996-11-01
MX-DUR,1996,12,10.720192637254875,1.694327409153861,1996-12-01
MX-DUR,1997,1,9.138773796857395,11.155347364806369,1997-01-01
MX-DUR,1997,2,11.421864339351927,7.55293739739217,1997-02-01
MX-DUR,1997,3,14.438372873878423,12.14948614749125,1997-03-01
MX-DUR,1997,4,14.550136030797363,14.179088677716766,1997-04-01
MX-DUR,1997,5,19.33356187290736,15.296878695682228,1997-05-01
MX-DUR,1997,6,22.037583525274634,30.57129321947013,1997-06-01
MX-DUR,1997,7,21.25781326100775,45.96900997590335,1997-07-01
MX-DUR,1997,8,21.05614355033202,40.809801721089514,1997-08-01
MX-DUR,1997,9,20.264792440540237,36.111377257571526,1997-09-01
MX-DUR,1997,10,16.661802049228776,8.858729931328712,1997-10-01
MX-DUR,1997,11,14.205272320077311,10.513985440384078,1997-11-01
MX-DUR,1997,12,8.244463067276845,4.564759463674728,1997-12-01
MX-DUR,1998,1,10.037164500498397,0.09545645193145254,1998-01-01
MX-DUR,1998,2,10.519614377488363,1.8130705868332142,1998-02-01
MX-DUR,1998,3,14.485290897330046,0.7159562102077331,1998-03-01
MX-DUR,1998,4,18.191632967202413,0.5669842792603895,1998-04-01
MX-DUR,1998,5,23.06815895211014,0.8190779396104154,1998-05-01
MX-DUR,1998,6,24.595694149362085,17.254845257229068,1998-06-01
MX-DUR,1998,7,22.719027324514173,37.42868730122471,1998-07-01
MX-DUR,1998,8,20.856354689857636,59.67482633781599,1998-08-01
MX-DUR,1998,9,20.629298003897443,33.9527768458739,1998-09-01
MX-DUR,1998,10,19.100487726299814,18.880960137078958,1998-10-01
MX-DUR,1998,11,15.17699697303945,2.32381098554551,1998-11-01
MX-DUR,1998,12,12.424763948048813,0.3275090021666522,1998-12-01
MX-DUR,1999,1,10.958644283661588,0.4822933181133337,1999-01-01
MX-DUR,1999,2,14.50826258866939,0.2870533532817817,1999-02-01
MX-DUR,1999,3,15.81994519608933,0.9718977937332977,1999-03-01
MX-DUR,1999,4,19.693344148954512,0.7144583166823979,1999-04-01
MX-DUR,1999,5,21.66622996421513,3.215086730436769,1999-05-01
MX-DUR,1999,6,21.931660441745233,57.09530624990661,1999-06-01
MX-DUR,1999,7,20.57555370876035,61.897736790437726,1999-07-01
MX-DUR,1999,8,21.49241994735765,43.153684489560256,1999-08-01
MX-DUR,1999,9,21.05130983534952,26.100998040546738,1999-09-01
MX-DUR,1999,10,17.59408063960944,3.491276374763963,1999-10-01
MX-DUR,1999,11,13.92937719207413,2.0795303019198945,1999-11-01
MX-DUR,1999,12,9.7340448594245,2.5358370335297766,1999-12-01
MX-DUR,2000,1,11.872237731254609,0.0764595659599462,2000-01-01
MX-DUR,2000,2,14.277056708945372,0.6459978458311847,2000-02-01
MX-DUR,2000,3,16.47974868671325,0.6402043670855061,2000-03-01
MX-DUR,2000,4,19.635859153725004,2.3262069351512844,2000-04-01
MX-DUR,2000,5,22.039238585981455,13.707610714648474,2000-05-01
MX-DUR,2000,6,20.64373684669375,58.756917486228836,2000-06-01
MX-DUR,2000,7,21.698992640309406,38.11123392684926,2000-07-01
MX-DUR,2000,8,20.290963714937266,43.00620603962781,2000-08-01
MX-DUR,2000,9,20.27153167228831,37.108055406579446,2000-09-01
MX-DUR,2000,10,16.76406655885595,24.85693584711978,2000-10-01
MX-DUR,2000,11,13.023659419011711,9.610896669506866,2000-11-01
MX-DUR,2000,12,11.150408167851056,1.3429879382344934,2000-12-01
MX-DUR,2001,1,10.945827869629765,3.0773372489937807,2001-01-01
MX-DUR,2001,2,13.545630091058152,2.667673597312278,2001-02-01
MX-DUR,2001,3,13.840842987492964,9.998954129958065,2001-03-01
MX-DUR,2001,4,20.078694744472006,5.797962884481946,2001-04-01
MX-DUR,2001,5,20.680302985198598,11.889296181433618,2001-05-01
MX-DUR,2001,6,22.312198751128555,21.759647686536333,2001-06-01
MX-DUR,2001,7,21.48835999830775,57.92944321141219,2001-07-01
MX-DUR,2001,8,21.430875883972238,40.91696632943053,2001-08-01
MX-DUR,2001,9,20.57253961363625,28.52873876995963,2001-09-01
MX-DUR,2001,10,18.104824915293047,10.101378196902434,2001-10-01
MX-DUR,2001,11,14.409106929241469,3.179129767133211,2001-11-01
MX-DUR,2001,12,11.147881442961134,7.597856095787967,2001-12-01
MX-DUR,2002,1,11.333756641216642,1.8815084294286764,2002-01-01
MX-DUR,2002,2,11.55555283431165,10.822178373150352,2002-02-01
MX-DUR,2002,3,15.827439239673119,0.43837070792812904,2002-03-01
MX-DUR,2002,4,20.55680471272199,2.7664812870472457,2002-04-01
MX-DUR,2002,5,22.660841234866115,8.271161157573424,2002-05-01
MX-DUR,2002,6,22.93826502177732,26.504672224875872,2002-06-01
MX-DUR,2002,7,20.833996464267297,58.70240681897166,2002-07-01
MX-DUR,2002,8,21.089998946495363,49.18787745056594,2002-08-01
MX-DUR,2002,9,20.11436762747217,30.058625866929116,2002-09-01
MX-DUR,2002,10,18.15680469588412,16.345743914322565,2002-10-01
MX-DUR,2002,11,13.789676433007287,10.879761522015135,2002-11-01
MX-DUR,2002,12,10.209079130403836,2.0851566176827223,2002-12-01
MX-DUR,2003,1,11.367721972452761,4.158988281213455,2003-01-01
MX-DUR,2003,2,12.462521456679527,7.407315676184706,2003-02-01
MX-DUR,2003,3,14.633641594184756,0.32394255545954875,2003-03-01
MX-DUR,2003,4,18.57202087780515,1.670019530709096,2003-04-01
MX-DUR,2003,5,22.885613715281167,11.191690558730851,2003-05-01
MX-DUR,2003,6,22.401396249083163,32.64661713750329,2003-06-01
MX-DUR,2003,7,20.30996604897794,62.15067104886807,2003-07-01
MX-DUR,2003,8,20.752350735842796,49.05237127622435,2003-08-01
MX-DUR,2003,9,19.215369258080607,62.85152319256148,2003-09-01
MX-DUR,2003,10,17.295863582717224,21.678363324745003,2003-10-01
MX-DUR,2003,11,15.657335474505228,1.7759075137100284,2003-11-01
MX-DUR,2003,12,10.917637516948567,0.3012945806131695,2003-12-01
MX-DUR,2004,1,9.86730441238082,20.370920105560607,2004-01-01
MX-DUR,2004,2,11.065352932385789,3.443232609428591,2004-02-01
MX-DUR,2004,3,15.642625703972092,16.68412609899182,2004-03-01
MX-DUR,2004,4,16.8899494948487,4.601268964962263,2004-04-01
MX-DUR,2004,5,20.599091314953153,4.7076770790597955,2004-05-01
MX-DUR,2004,6,21.446541763398134,27.698035859958768,2004-06-01
MX-DUR,2004,7,21.22605416553079,48.08546098589465,2004-07-01
MX-DUR,2004,8,20.392606249492026,50.99706005168757,2004-08-01
MX-DUR,2004,9,18.87857980781811,54.10591717060276,2004-09-01
MX-DUR,2004,10,17.776856989370334,10.223911626328832,2004-10-01
MX-DUR,2004,11,12.54533676064875,9.77727152629889,2004-11-01
MX-DUR,2004,12,10.445969941468723,2.9509989533564025,2004-12-01
MX-DUR,2005,1,11.796361851341363,5.767838753015232,2005-01-01
MX-DUR,2005,2,11.881642785862681,14.4191599248304,2005-02-01
MX-DUR,2005,3,13.119311243061997,3.360200810647468,2005-03-01
MX-DUR,2005,4,18.354602030807563,0.8415929007684085,2005-04-01
MX-DUR,2005,5,20.648680195176688,4.925871396719713,2005-05-01
MX-DUR,2005,6,23.937642309498628,3.9784861390881687,2005-06-01
MX-DUR,2005,7,22.00301985806379,60.151602713421134,2005-07-01
MX-DUR,2005,8,20.418002416782407,50.355580790395095,2005-08-01
MX-DUR,2005,9,21.45640015543266,19.939213499498436,2005-09-01
MX-DUR,2005,10,18.748861834387718,15.56648662108836,2005-10-01
MX-DUR,2005,11,14.229366659682546,1.8524929784354727,2005-11-01
MX-DUR,2005,12,11.120033955633307,0.2528307479314558,2005-12-01
MX-DUR,2006,1,11.197307743725034,3.5295426483110335,2006-01-01
MX-DUR,2006,2,13.869592951294136,0.2658887582848246,2006-02-01
MX-DUR,2006,3,16.221912911753723,1.0771511310294075,2006-03-01
MX-DUR,2006,4,20.64963062359935,0.7284094862187701,2006-04-01
MX-DUR,2006,5,21.503407371256106,10.09234772965835,2006-05-01
MX-DUR,2006,6,22.147647894786314,32.71754695759416,2006-06-01
MX-DUR,2006,7,21.014024981301148,53.18632483126895,2006-07-01
MX-DUR,2006,8,20.258032994055025,66.4755610237847,2006-08-01
MX-DUR,2006,9,19.847703359005763,45.1090340502603,2006-09-01
MX-DUR,2006,10,17.81743491855643,19.298273456485617,2006-10-01
MX-DUR,2006,11,14.429736253693363,0.5260235566389666,2006-11-01
MX-DUR,2006,12,9.721820739381675,11.732831391158525,2006-12-01
MX-DUR,2007,1,9.677327944044592,10.180692114790958,2007-01-01
MX-DUR,2007,2,12.184192220337692,0.629613882384099,2007-02-01
MX-DUR,2007,3,15.953997846524942,0.5479662387718911,2007-03-01
MX-DUR,2007,4,18.262757687183566,1.3923496085207598,2007-04-01
MX-DUR,2007,5,20.814036040164204,3.4771441888013572,2007-05-01
MX-DUR,2007,6,21.622202901972937,35.856964005927594,2007-06-01
MX-DUR,2007,7,20.73018942334877,70.55302625216974,2007-07-01
MX-DUR,2007,8,21.088032317724554,49.48796815379192,2007-08-01
MX-DUR,2007,9,20.199925383329205,37.18021119986201,2007-09-01
MX-DUR,2007,10,17.741854448180298,8.949046181909202,2007-10-01
MX-DUR,2007,11,14.68885115755185,3.4458377845985346,2007-11-01
MX-DUR,2007,12,12.044892949319555,1.9246901037091049,2007-12-01
MX-DUR,2008,1,10.66241608360791,0.3672317994142823,2008-01-01
MX-DUR,2008,2,13.307847550929155,0.7620528315051361,2008-02-01
MX-DUR,2008,3,14.604238308132377,0.6218018028936462,2008-03-01
MX-DUR,2008,4,19.36272008725301,2.452647401024836,2008-04-01
MX-DUR,2008,5,21.10323783631839,5.595169070385939,2008-05-01
MX-DUR,2008,6,23.84186699910149,21.210152225533687,2008-06-01
MX-DUR,2008,7,21.037308320099257,79.04068025421405,2008-07-01
MX-DUR,2008,8,20.051916155747396,94.35557391082705,2008-08-01
MX-DUR,2008,9,18.403605843992917,65.10967441225395,2008-09-01
MX-DUR,2008,10,17.508823139210904,12.558166225318304,2008-10-01
MX-DUR,2008,11,13.444422267986136,0.4044058308822917,2008-11-01
MX-DUR,2008,12,12.0811517894411,0.4733919358787563,2008-12-01
MX-DUR,2009,1,12.260244838295865,3.2815753071330844,2009-01-01
MX-DUR,2009,2,14.148724763097972,0.02892364982268696,2009-02-01
MX-DUR,2009,3,16.484557536290716,2.2804257248074675,2009-03-01
MX-DUR,2009,4,18.344027151095013,1.111088178589289,2009-04-01
MX-DUR,2009,5,21.435868647282046,12.893067285050803,2009-05-01
MX-DUR,2009,6,22.630709331456327,38.301432273190784,2009-06-01
MX-DUR,2009,7,22.95659905507187,33.40951836688346,2009-07-01
MX-DUR,2009,8,21.835464097084213,39.3075699737229,2009-08-01
MX-DUR,2009,9,19.326618236103666,56.15028837333591,2009-09-01
MX-DUR,2009,10,18.350956565042825,15.778145578378918,2009-10-01
MX-DUR,2009,11,13.44343307509316,3.0778125293531615,2009-11-01
MX-DUR,2009,12,10.477857103010939,9.071476117394699,2009-12-01
MX-DUR,2010,1,9.755466567008389,4.446902795480543,2010-01-01
MX-DUR,2010,2,10.285812781441638,14.950291904987326,2010-02-01
MX-DUR,2010,3,13.605241803922478,3.3464286143400908,2010-03-01
MX-DUR,2010,4,17.455199474522935,4.914127402432964,2010-04-01
MX-DUR,2010,5,21.603277921645304,4.627643554982924,2010-05-01
MX-DUR,2010,6,23.254817707109737,24.738659802982877,2010-06-01
MX-DUR,2010,7,20.62252674420592,92.18986067806229,2010-07-01
MX-DUR,2010,8,22.1051814714371,34.47161489324191,2010-08-01
MX-DUR,2010,9,20.334041420897247,61.96151676493869,2010-09-01
MX-DUR,2010,10,17.414868718758715,2.529739478241234,2010-10-01
MX-DUR,2010,11,13.257847316727808,0.007251763161502122,2010-11-01
MX-DUR,2010,12,11.114060022020693,0.056201643828166475,2010-12-01
MX-DUR,2011,1,10.591963830485296,1.1667939505271183,2011-01-01
MX-DUR,2011,2,12.379503572862898,0.016426418493689414,2011-02-01
MX-DUR,2011,3,17.439465662207812,0.2243897215537892,2011-03-01
MX-DUR,2011,4,20.546462187204853,0.07793952136525709,2011-04-01
MX-DUR,2011,5,22.32207056528441,2.111659689295578,2011-05-01
MX-DUR,2011,6,25.00156975295068,6.892238470511424,2011-06-01
MX-DUR,2011,7,22.0849560657527,48.6921835465132,2011-07-01
MX-DUR,2011,8,22.951704887558222,35.07898025726231,2011-08-01
MX-DUR,2011,9,20.909958121705145,25.39659877691864,2011-09-01
MX-DUR,2011,10,18.801023734607806,5.565495695958805,2011-10-01
MX-DUR,2011,11,14.037851467039575,1.8926515939866213,2011-11-01
MX-DUR,2011,12,10.88214760655733,0.8378466771611113,2011-12-01
MX-DUR,2012,1,11.333616096327495,2.049118888881133,2012-01-01
MX-DUR,2012,2,12.272608709999703,7.4564128174189745,2012-02-01
MX-DUR,2012,3,16.281892767134615,0.9786418403394233,2012-03-01
MX-DUR,2012,4,19.506085991813165,2.9332489987380352,2012-04-01
MX-DUR,2012,5,22.0174220879693,5.821732409221108,2012-05-01
MX-DUR,2012,6,23.524933913116865,20.130105033445233,2012-06-01
MX-DUR,2012,7,20.84032260921838,62.103786225288516,2012-07-01
MX-DUR,2012,8,21.521209616581622,43.506307437609145,2012-08-01
MX-DUR,2012,9,19.56352508764519,33.827876023295865,2012-09-01
MX-DUR,2012,10,18.987736484045598,9.07083135291872,2012-10-01
MX-DUR,2012,11,15.02207044388678,3.845147922840817,2012-11-01
MX-DUR,2012,12,12.242850410832672,7.300187985150185,2012-12-01
MX-DUR,2013,1,10.130008394170645,4.590036065566118,2013-01-01
MX-DUR,2013,2,12.875682569468944,0.25384255315229554,2013-02-01
MX-DUR,2013,3,14.97175504996363,0.45041162751635927,2013-03-01
MX-DUR,2013,4,18.615202564602427,0.10737706240382412,2013-04-01
MX-DUR,2013,5,20.948593273602572,5.891442088702035,2013-05-01
MX-DUR,2013,6,23.656551811642817,15.402667920993533,2013-06-01
MX-DUR,2013,7,20.682530539002194,65.8485734217111,2013-07-01
MX-DUR,2013,8,21.031604135541357,49.11444091059194,2013-08-01
MX-DUR,2013,9,19.417308140748773,66.34190985778349,2013-09-01
MX-DUR,2013,10,18.316700068124064,12.316250260373428,2013-10-01
MX-DUR,2013,11,13.559761646736336,18.11336888048841,2013-11-01
MX-DUR,2013,12,11.471719996754844,9.07971091737349,2013-12-01
MX-DUR,2014,1,10.422194629493756,4.346265647117304,2014-01-01
MX-DUR,2014,2,14.377285226870159,0.11092507424336817,2014-02-01
MX-DUR,2014,3,15.579476842034596,3.4597438901531863,2014-03-01
MX-DUR,2014,4,18.84005842575421,0.46792181124639315,2014-04-01
MX-DUR,2014,5,20.494179375075813,5.945870465033914,2014-05-01
MX-DUR,2014,6,23.11669093419285,28.41703037456038,2014-06-01
MX-DUR,2014,7,21.174209907610894,46.968298940010875,2014-07-01
MX-DUR,2014,8,20.863600209793084,54.80065498655253,2014-08-01
MX-DUR,2014,9,19.89161757506146,54.28042079717648,2014-09-01
MX-DUR,2014,10,18.902919834320386,8.983566969289395,2014-10-01
MX-DUR,2014,11,12.227280239519756,24.39967545198039,2014-11-01
MX-DUR,2014,12,11.55490567132117,2.224844612859515,2014-12-01
MX-DUR,2015,1,10.69184166970478,15.56827432006072,2015-01-01
MX-DUR,2015,2,12.592600109402438,17.66662080843883,2015-02-01
MX-DUR,2015,3,13.271375167328374,29.043294315969035,2015-03-01
MX-DUR,2015,4,17.733172320374607,5.507947263499721,2015-04-01
MX-DUR,2015,5,20.40017699398017,6.339404167837808,2015-05-01
MX-DUR,2015,6,21.617063359578857,48.086165578231615,2015-06-01
MX-DUR,2015,7,21.164888319480944,47.36357699314164,2015-07-01
MX-DUR,2015,8,22.101255346236425,26.58178348651418,2015-08-01
MX-DUR,2015,9,21.210511375004437,29.97377629154398,2015-09-01
MX-DUR,2015,10,18.321811196432776,24.28298401339294,2015-10-01
MX-DUR,2015,11,15.91690148428351,5.006669601677346,2015-11-01
MX-DUR,2015,12,11.786289252585373,5.219852478518548,2015-12-01
MX-DUR,2016,1,9.039105250417887,4.247880596515019,2016-01-01
MX-DUR,2016,2,13.896150185665155,2.440767299184011,2016-02-01
MX-DUR,2016,3,14.9684784451994,8.73511481506231,2016-03-01
MX-DUR,2016,4,18.150661448141644,3.178753331583111,2016-04-01
MX-DUR,2016,5,21.43774355826983,8.324936956396337,2016-05-01
MX-DUR,2016,6,22.465690069936752,27.19227720631242,2016-06-01
MX-DUR,2016,7,21.809167526215727,54.20366498570383,2016-07-01
MX-DUR,2016,8,19.93582662672403,96.79129330670713,2016-08-01
MX-DUR,2016,9,19.831325137489195,46.183413950697535,2016-09-01
MX-DUR,2016,10,18.638768295217602,8.566909204228088,2016-10-01
MX-DUR,2016,11,14.70872248284343,4.548446581762332,2016-11-01
MX-DUR,2016,12,12.810991951243675,11.708045893386581,2016-12-01
MX-DUR,2017,1,11.856614195474945,1.9061701067931482,2017-01-01
MX-DUR,2017,2,13.42451649715631,6.1033783742055405,2017-02-01
MX-DUR,2017,3,16.212626511013344,8.293198895055015,2017-03-01
MX-DUR,2017,4,19.12219954134622,2.2496462188491058,2017-04-01
MX-DUR,2017,5,21.808419876293303,2.0202325605648563,2017-05-01
MX-DUR,2017,6,24.232364565027783,8.176695994971169,2017-06-01
MX-DUR,2017,7,21.162233316408766,58.517867888076204,2017-07-01
MX-DUR,2017,8,20.810141889627225,53.67318826456405,2017-08-01
MX-DUR,2017,9,19.64306150523758,45.96835068592544,2017-09-01
MX-DUR,2017,10,18.253599884979366,18.70382459728274,2017-10-01
MX-DUR,2017,11,15.845277821666546,0.1317848351184642,2017-11-01
MX-DUR,2017,12,11.112057199041477,15.429853404658447,2017-12-01
MX-DUR,2018,1,10.444617006889642,1.237067194079023,2018-01-01
MX-DUR,2018,2,14.360659241922104,7.735083612806938,2018-02-01
MX-DUR,2018,3,17.09168143021656,0.17005594465440624,2018-03-01
MX-DUR,2018,4,19.521004631628276,2.2471930980301824,2018-04-01
MX-DUR,2018,5,22.786343262090742,8.047761039847968,2018-05-01
MX-DUR,2018,6,23.05178437961372,37.368928149716666,2018-06-01
MX-DUR,2018,7,21.762273397054038,40.762062517069275,2018-07-01
MX-DUR,2018,8,21.577679091719247,32.77059422494992,2018-08-01
MX-DUR,2018,9,19.0143437837493,63.25732889936219,2018-09-01
MX-DUR,2018,10,17.171495923634872,39.757708776345225,2018-10-01
MX-DUR,2018,11,12.791270682837006,5.206704307355387,2018-11-01
MX-DUR,2018,12,10.692533055788042,6.899184368458983,2018-12-01
MX-DUR,2019,1,11.780430269843315,3.1668721432671774,2019-01-01
MX-DUR,2019,2,14.500855614195393,0.9420277700887715,2019-02-01
MX-DUR,2019,3,16.787753974125156,1.0942426806107863,2019-03-01
MX-DUR,2019,4,18.60267515159914,0.09970438557774494,2019-04-01
MX-DUR,2019,5,21.456782600982926,0.8468805795755172,2019-05-01
MX-DUR,2019,6,23.291487413965434,16.409253508927975,2019-06-01
MX-DUR,2019,7,22.119995963027097,38.16121411934016,2019-07-01
MX-DUR,2019,8,23.07956976935736,29.3787586855478,2019-08-01
MX-DUR,2019,9,20.32014468749632,51.099491369863216,2019-09-01
MX-DUR,2019,10,18.96935444705775,13.088180104044328,2019-10-01
MX-DUR,2019,11,15.419985543814155,19.289482575263268,2019-11-01
MX-DUR,2019,12,12.213128560265488,2.5746612098324584,2019-12-01
MX-DUR,2020,1,11.349171236354046,13.882870751795117,2020-01-01
MX-DUR,2020,2,13.354554022706795,9.994395040766936,2020-02-01
MX-DUR,2020,3,18.00149771319896,2.9491190393579614,2020-03-01
MX-DUR,2020,4,20.01159941754106,1.2230396505996715,2020-04-01
MX-DUR,2020,5,21.836856764406935,4.964533085281244,2020-05-01
MX-DUR,2020,6,23.483142479550605,15.037183843093102,2020-06-01
MX-DUR,2020,7,21.82583713621128,69.92403679964852,2020-07-01
MX-DUR,2020,8,22.8090011059347,20.7016588084564,2020-08-01
MX-DUR,2020,9,19.430241836505267,59.1216023398443,2020-09-01
MX-DUR,2020,10,18.842987574989213,1.1676591965183751,2020-10-01
MX-DUR,2020,11,15.80947243112794,0.1920046701415192,2020-11-01
MX-DUR,2020,12,10.244629638438726,3.0169953222006103,2020-12-01
MX-DUR,2021,1,10.53896411823267,2.7375683221089817,2021-01-01
MX-DUR,2021,2,13.947806753066816,0.3067712766695279,2021-02-01
MX-DUR,2021,3,16.231964482815705,0.005585891511572308,2021-03-01
MX-DUR,2021,4,19.25361049561662,2.864218634342751,2021-04-01
