predictor_lab,prediction_lead,series,origin_week,R2,R2_low,R2_high
dengue,Lead 3,ARX (raw),2019-02-24,-26.289145905000435,-264.94081364065465,-13.277065052894091
dengue,Lead 3,ARX (raw),2019-03-03,-24.53731024771314,-340.5673907774857,-12.047209398633685
dengue,Lead 3,ARX (raw),2019-03-10,-19.572419603793882,-204.177865952722,-9.819393647003402
dengue,Lead 3,ARX (raw),2019-03-17,-15.429201670121497,-56.28043147269055,-7.1130465211707685
dengue,Lead 3,ARX (raw),2019-03-24,-6.162838812312413,-33.548092749507276,-2.0961977241021055
dengue,Lead 3,ARX (raw),2019-03-31,-4.923908981099156,-25.968078593165043,-1.5326919618119628
dengue,Lead 3,ARX (raw),2019-04-07,-4.2165882096917775,-19.8438607236192,-1.0438384600428463
dengue,Lead 3,ARX (raw),2019-04-14,-3.538160222960058,-21.01464246405948,-1.0589203914552805
dengue,Lead 3,ARX (raw),2019-04-21,-2.3553040715889413,-22.649672408640388,-0.7844516345797362
dengue,Lead 3,ARX (raw),2019-04-28,-1.81463186268628,-7.726662960991863,-0.4425813169810119
dengue,Lead 3,ARX (raw),2019-05-05,-1.1614916693342905,-6.311326763929699,-0.329829828105601
dengue,Lead 3,ARX (raw),2019-05-12,-0.9614789690362318,-5.650044555987426,-0.1410616789483749
dengue,Lead 3,ARX (raw),2019-05-19,-0.6777531844611584,-6.43406959805108,-0.19683231196324358
dengue,Lead 3,ARX (raw),2019-05-26,-0.9530862222983332,-9.941239039965158,-0.2783037121610233
dengue,Lead 3,ARX (raw),2019-06-02,-1.403712468421178,-22.507274622869076,-0.7464385382487675
dengue,Lead 3,ARX (raw),2019-06-09,-1.9464812937890388,-40.93725645878645,-1.438295141381996
dengue,Lead 3,ARX (raw),2019-06-16,-2.1889174450827285,-9.684841254216186,-1.3485479889687748
dengue,Lead 3,ARX (raw),2019-06-23,-2.454302409088431,-9.280657236671928,-0.9688051357436924
dengue,Lead 3,ARX (raw),2019-06-30,-2.7302433683904606,-22.037760910673335,-0.776481027424643
dengue,Lead 3,ARX (raw),2019-07-07,-2.583567495123085,-45.752806333477935,-0.7017267849596007
dengue,Lead 3,ARX (raw),2019-07-14,-1.2158741788034622,-10.727009516384157,-0.2108707216004721
dengue,Lead 3,ARX (raw),2019-07-21,-1.1451724996283739,-8.491963608861834,-0.522187964285195
dengue,Lead 3,ARX (raw),2019-07-28,-0.44432299184969715,-5.642144942954012,0.06210161323428559
dengue,Lead 3,ARX (raw),2019-08-04,0.04398494109656992,-4.699868353206254,0.38660892409154457
dengue,Lead 3,ARX (raw),2019-08-11,0.4171245695385625,-1.3372281449530337,0.7357889483699227
dengue,Lead 3,ARX (raw),2019-08-18,0.5248389327967007,-1.5665358302980774,0.7411716493898712
dengue,Lead 3,ARX (raw),2019-08-25,-0.21510927842646876,-3.929519737630784,0.5973864753378622
dengue,Lead 3,ARX (raw),2019-09-01,-1.3307174490118356,-10.311117343021355,0.3681057103465267
dengue,Lead 3,ARX (raw),2019-09-08,-3.3543283045051986,-21.92458090456403,-0.726649597045681
dengue,Lead 3,ARX (raw),2019-09-15,-5.502952895477235,-26.24868797560447,-1.768730504121081
dengue,Lead 3,ARX (raw),2019-09-22,-9.515548888471564,-46.42158853635765,-4.2357736015169305
dengue,Lead 3,ARX (raw),2019-09-29,-16.160838429147137,-69.83483713927538,-8.032780273188258
dengue,Lead 3,ARX (raw),2019-10-06,-22.4606740856765,-169.14851568528866,-11.613282977811163
dengue,Lead 3,ARX (raw),2019-10-13,-22.372411711223034,-133.63157405325836,-12.36567641874292
dengue,Lead 3,ARX (raw),2019-10-20,-12.161638202223779,-243.04986527833933,-4.665080251630524
dengue,Lead 3,ARX (raw),2019-10-27,-3.776522208188104,-49.07543456645277,-1.1884893927812499
dengue,Lead 3,ARX (raw),2019-11-03,-1.5018862242458417,-18.14541187487825,-0.4917316460815462
dengue,Lead 3,ARX (raw),2019-11-10,-0.6872164451286684,-4.201024270374966,-0.0860502464077372
dengue,Lead 3,ARX (raw),2019-11-17,-0.17657917310608617,-1.8240163581692364,0.20453887557444084
dengue,Lead 3,ARX (raw),2019-11-24,0.09809758089247789,-1.3889677467531736,0.4420976763852423
dengue,Lead 3,ARX (processed),2017-12-24,NA,NA,NA
dengue,Lead 3,ARX (processed),2017-12-31,NA,NA,NA
dengue,Lead 3,ARX (processed),2018-01-07,NA,NA,NA
dengue,Lead 3,ARX (processed),2018-01-14,NA,NA,NA
dengue,Lead 3,ARX (processed),2018-01-21,NA,NA,NA
dengue,Lead 3,ARX (processed),2018-01-28,NA,NA,NA
dengue,Lead 3,ARX (processed),2018-02-04,NA,NA,NA
dengue,Lead 3,ARX (processed),2018-02-11,-2.1426257150673598,-10.49270571186713,-0.8850759740778593
dengue,Lead 3,ARX (processed),2018-02-18,-2.1328065483646377,-11.101747433173209,-0.7021404826666178
dengue,Lead 3,ARX (processed),2018-02-25,-2.1907591377157454,-24.422363171683365,-0.7611401500861352
dengue,Lead 3,ARX (processed),2018-03-04,-1.9308627765169888,-12.11183884965692,-0.5841738488882067
dengue,Lead 3,ARX (processed),2018-03-11,-2.9384008752887465,-28.55414683552079,-1.0287189688143898
dengue,Lead 3,ARX (processed),2018-03-18,-3.1923025854243114,-41.47976592648739,-0.9937307751295656
dengue,Lead 3,ARX (processed),2018-03-25,-2.085226363341288,-29.06518823932792,-0.8332149816462112
dengue,Lead 3,ARX (processed),2018-04-01,-1.5604489256455087,-10.245035435148278,-0.3939967695419042
dengue,Lead 3,ARX (processed),2018-04-08,-1.3036224721226697,-6.813462329272557,-0.3083845032857734
dengue,Lead 3,ARX (processed),2018-04-15,-1.2751369217460078,-8.289271567775014,-0.26156886652436673
dengue,Lead 3,ARX (processed),2018-04-22,-1.142739195410416,-10.901678098063995,-0.15172821052052488
dengue,Lead 3,ARX (processed),2018-04-29,-1.8482474396176447,-7.818119230189396,-0.28477750892773135
dengue,Lead 3,ARX (processed),2018-05-06,-1.3229017811651578,-10.212179230044091,-0.25815225849848095
dengue,Lead 3,ARX (processed),2018-05-13,-0.5335615853457396,-9.236133666238562,0.055233487929292904
dengue,Lead 3,ARX (processed),2018-05-20,-0.01939073890871268,-1.716065224567854,0.2916193414010007
dengue,Lead 3,ARX (processed),2018-05-27,0.0077712472450452985,-2.0713208423507674,0.36625632220343873
dengue,Lead 3,ARX (processed),2018-06-03,-0.4460717691195817,-5.351390143484956,0.06482442802322717
dengue,Lead 3,ARX (processed),2018-06-10,-1.2706961860553156,-10.343252235970517,-0.3029119404866214
dengue,Lead 3,ARX (processed),2018-06-17,-3.6396984662778156,-45.840327963081045,-1.5150383388386408
dengue,Lead 3,ARX (processed),2018-06-24,-8.745111997150012,-87.20264174790576,-3.8307782092133706
dengue,Lead 3,ARX (processed),2018-07-01,-27.23773843937382,-89.17336876200737,-16.745725541816146
dengue,Lead 3,ARX (processed),2018-07-08,-24.8655239131237,-89.5083717779136,-14.483567503637953
dengue,Lead 3,ARX (processed),2018-07-15,-19.788360774857583,-75.06769456631483,-11.460124706468049
dengue,Lead 3,ARX (processed),2018-07-22,-7.952721025009829,-61.20665779434558,-3.118280078475707
dengue,Lead 3,ARX (processed),2018-07-29,-3.1907071137753835,-43.357488471665505,-1.3591757298748903
dengue,Lead 3,ARX (processed),2018-08-05,-2.546074052352098,-14.381386864269553,-1.2585129278871463
dengue,Lead 3,ARX (processed),2018-08-12,-0.1595894519188541,-5.776395366961905,0.479305020205137
dengue,Lead 3,ARX (processed),2018-08-19,0.3480080040080956,-4.591103495203584,0.5649299154592257
dengue,Lead 3,ARX (processed),2018-08-26,0.40923049164571046,-0.8028368219435564,0.5289918589431042
dengue,Lead 3,ARX (processed),2018-09-02,0.4819271860906883,-0.3516413542107,0.6285113236380959
dengue,Lead 3,ARX (processed),2018-09-09,0.47430035908168144,-0.6231544612572488,0.6805794007263135
dengue,Lead 3,ARX (processed),2018-09-16,0.471050664401228,-0.9898541841799187,0.6944864649267175
dengue,Lead 3,ARX (processed),2018-09-23,0.4532243962330741,-0.9981474654092481,0.7412048323493132
dengue,Lead 3,ARX (processed),2018-09-30,0.10579466781377722,-1.8890026681202545,0.5007959283689642
dengue,Lead 3,ARX (processed),2018-10-07,-0.2631863121595108,-3.430919102611675,0.2886595425902131
dengue,Lead 3,ARX (processed),2018-10-14,-0.8075886934049112,-4.502551542570196,-0.15533871660159948
dengue,Lead 3,ARX (processed),2018-10-21,-0.5503663604125641,-4.2969139041677105,0.18439822450678323
dengue,Lead 3,ARX (processed),2018-10-28,0.47226588883294096,-2.34182058098472,0.7781101220197847
dengue,Lead 3,ARX (processed),2018-11-04,0.732759498007783,-0.9083405840064662,0.868697990488924
dengue,Lead 3,ARX (processed),2018-11-11,0.857552794995617,0.6239000173143991,0.9066433353800897
dengue,Lead 3,ARX (processed),2018-11-18,0.8751531394789627,0.5406249545136246,0.9107290341889287
dengue,Lead 3,ARX (processed),2018-11-25,0.8586334034448517,0.49144937297009045,0.9137647509471309
dengue,Lead 3,ARX (processed),2018-12-02,0.8669221127724103,-0.11304283593766638,0.9394554900428643
dengue,Lead 3,ARX (processed),2018-12-09,0.8348290334273982,0.02149564859224476,0.9425085224576817
dengue,Lead 3,ARX (processed),2018-12-16,0.6086238808583899,-0.4357604507371663,0.8404814994324502
dengue,Lead 3,ARX (processed),2018-12-23,0.3640281462277415,-1.442994514386287,0.7623394419244349
dengue,Lead 3,ARX (processed),2018-12-30,-0.06360335533443995,-3.9555004409951393,0.6016894111467088
dengue,Lead 3,ARX (processed),2019-01-06,-0.9697449219590646,-22.476269354814747,0.18265192303844008
dengue,Lead 3,ARX (processed),2019-01-13,-2.6900761805537052,-37.722577945746124,-0.46919247882993315
dengue,Lead 3,ARX (processed),2019-01-20,-3.403761371474693,-116.88508052763888,-0.6221476292805705
dengue,Lead 3,ARX (processed),2019-01-27,-4.060713482052148,-269.376389929676,-0.6485424582997485
dengue,Lead 3,ARX (processed),2019-02-03,-89.79596303366863,-363.4550132999029,-63.93053973110769
dengue,Lead 3,ARX (processed),2019-02-10,-133.0381457385052,-892.7203835428022,-76.02519862684807
dengue,Lead 3,ARX (processed),2019-02-17,-53.38455759751082,-347.8486628439265,-27.104489364039296
dengue,Lead 3,ARX (processed),2019-02-24,-33.05222091954096,-148.62813751816861,-14.361645859912977
dengue,Lead 3,ARX (processed),2019-03-03,-32.281179176228,-143.5024849469957,-16.14809805128855
dengue,Lead 3,ARX (processed),2019-03-10,-26.097613407650186,-129.7014791332357,-13.3563665774205
dengue,Lead 3,ARX (processed),2019-03-17,-22.66480485567007,-93.37225124169896,-11.296366683485715
dengue,Lead 3,ARX (processed),2019-03-24,-9.301973954779292,-56.25938607488869,-3.9763990637388633
dengue,Lead 3,ARX (processed),2019-03-31,-7.802443597472745,-45.89634910857234,-2.886641463623074
dengue,Lead 3,ARX (processed),2019-04-07,-6.854152654708927,-31.499899514836713,-2.700357140829439
dengue,Lead 3,ARX (processed),2019-04-14,-6.141081195622381,-30.1541711478588,-2.683820025456711
dengue,Lead 3,ARX (processed),2019-04-21,-3.5536453452223054,-24.158705403729485,-1.126017114481951
dengue,Lead 3,ARX (processed),2019-04-28,-2.509228619382804,-12.980256370473803,-0.754990323496579
dengue,Lead 3,ARX (processed),2019-05-05,-1.491627329301008,-6.408318806713064,-0.37081868225214387
dengue,Lead 3,ARX (processed),2019-05-12,-1.0217330700588843,-6.89371950583873,-0.1351002199922333
dengue,Lead 3,ARX (processed),2019-05-19,-0.7487516346044478,-6.065906830921498,-0.27875192493185064
dengue,Lead 3,ARX (processed),2019-05-26,-1.0497893071351267,-43.402851005324635,-0.4708398753232136
dengue,Lead 3,ARX (processed),2019-06-02,-1.561689828397102,-10.910872237689121,-0.875551460965518
dengue,Lead 3,ARX (processed),2019-06-09,-2.1955124487778943,-11.865417482102565,-1.7132823269528439
dengue,Lead 3,ARX (processed),2019-06-16,-2.5956543210863967,-11.724488295326761,-1.7335743689825227
dengue,Lead 3,ARX (processed),2019-06-23,-3.100278456428695,-10.988659269824327,-1.3652909094637145
dengue,Lead 3,ARX (processed),2019-06-30,-3.7315485132140607,-42.121615101456456,-1.3061942047958506
dengue,Lead 3,ARX (processed),2019-07-07,-4.001551028976328,-28.513576469805013,-1.3782473567622726
dengue,Lead 3,ARX (processed),2019-07-14,-2.626466411466371,-12.321330055816173,-0.9509412882453596
dengue,Lead 3,ARX (processed),2019-07-21,-2.8208405142738613,-14.091357175706385,-1.7077227314482073
dengue,Lead 3,ARX (processed),2019-07-28,-1.9961843335745555,-9.753157226205563,-1.187162052753087
dengue,Lead 3,ARX (processed),2019-08-04,-1.523513237381914,-6.689443564717259,-0.8596841674801332
dengue,Lead 3,ARX (processed),2019-08-11,-1.1913818411844086,-6.397331556190552,-0.5329435523151796
dengue,Lead 3,ARX (processed),2019-08-18,-1.0832374949908656,-5.625427229856292,-0.24104138730583513
dengue,Lead 3,ARX (processed),2019-08-25,-1.314494121177034,-8.568486361434786,-0.13064420599887963
dengue,Lead 3,ARX (processed),2019-09-01,-0.9712010917930762,-8.32639895282331,0.38411305687601394
dengue,Lead 3,ARX (processed),2019-09-08,-1.2240877942953596,-12.241881668149293,0.2762082886024138
dengue,Lead 3,ARX (processed),2019-09-15,-1.5585713395854217,-10.035556450937241,-0.21243058469102954
dengue,Lead 3,ARX (processed),2019-09-22,-3.272430338587961,-9.215523254290261,-1.331536823788825
dengue,Lead 3,ARX (processed),2019-09-29,-6.319966711516845,-60.60728072676885,-2.0816507216671103
dengue,Lead 3,ARX (processed),2019-10-06,-9.285426855964522,-45.35066961010692,-2.6852653293663757
dengue,Lead 3,ARX (processed),2019-10-13,-9.944466270297807,-56.094616601063706,-3.6096474356010892
dengue,Lead 3,ARX (processed),2019-10-20,-6.76932097456115,-49.818489460874986,-2.9877283441500917
dengue,Lead 3,ARX (processed),2019-10-27,-2.8281273236911875,-24.870778895688094,-0.7716691857435916
dengue,Lead 3,ARX (processed),2019-11-03,-1.85807816318531,-17.74751090219599,-0.4288483373195173
dengue,Lead 3,ARX (processed),2019-11-10,-1.6433653368816064,-6.843139588405473,-0.6472801174746596
dengue,Lead 3,ARX (processed),2019-11-17,-1.4302769468562198,-7.653553477076384,-0.3474454189340871
dengue,Lead 3,ARX (processed),2019-11-24,-1.4062262414761229,-7.448523927380128,-0.3440374686143509
dengue,Lead 4,AR,2017-12-24,NA,NA,NA
dengue,Lead 4,AR,2017-12-31,NA,NA,NA
dengue,Lead 4,AR,2018-01-07,NA,NA,NA
dengue,Lead 4,AR,2018-01-14,NA,NA,NA
dengue,Lead 4,AR,2018-01-21,NA,NA,NA
dengue,Lead 4,AR,2018-01-28,NA,NA,NA
dengue,Lead 4,AR,2018-02-04,NA,NA,NA
dengue,Lead 4,AR,2018-02-11,-3.335419489818019,-12.87521471202858,-1.79020590334689
dengue,Lead 4,AR,2018-02-18,-3.7409126250149702,-32.664053050719595,-2.0941138926971674
dengue,Lead 4,AR,2018-02-25,-2.6162919676889684,-21.75243616217942,-0.9797898671901002
dengue,Lead 4,AR,2018-03-04,-4.060378712040033,-38.217428502459214,-1.2415593984105138
dengue,Lead 4,AR,2018-03-11,-5.163818428095754,-81.7814021347953,-1.3093580870351365
dengue,Lead 4,AR,2018-03-18,-3.839047493356074,-60.8796761290284,-1.3627720347902723
dengue,Lead 4,AR,2018-03-25,-3.6933962314353046,-25.58533814022838,-1.2303492704715708
dengue,Lead 4,AR,2018-04-01,-3.6627511094220253,-17.4522133061297,-1.448284675024942
dengue,Lead 4,AR,2018-04-08,-3.7145464614967505,-17.285830347804847,-1.1100644340829202
dengue,Lead 4,AR,2018-04-15,-3.3176865440393453,-18.208085241092853,-0.8348066660875763
dengue,Lead 4,AR,2018-04-22,-5.1691189667201085,-20.178833123780652,-2.3856369417944427
dengue,Lead 4,AR,2018-04-29,-4.052858366420208,-22.067489719800733,-1.9038959234504123
dengue,Lead 4,AR,2018-05-06,-2.196925123083762,-14.555266971860252,-1.0347599917812293
dengue,Lead 4,AR,2018-05-13,-1.0580278075319316,-6.7376850510109065,-0.44286142459960764
dengue,Lead 4,AR,2018-05-20,-0.733954043363106,-4.166732424587012,-0.11654873966273505
dengue,Lead 4,AR,2018-05-27,-1.2472404117511693,-7.070264180877189,-0.27908915140337803
dengue,Lead 4,AR,2018-06-03,-2.038854082778542,-11.844748170594517,-0.6933582383251888
dengue,Lead 4,AR,2018-06-10,-4.061346493522095,-56.691581916474235,-1.9181269657771902
dengue,Lead 4,AR,2018-06-17,-8.024847316127577,-60.95088134469709,-3.7739298045209324
dengue,Lead 4,AR,2018-06-24,-21.914475922905456,-67.21628131011072,-14.755264482549695
dengue,Lead 4,AR,2018-07-01,-17.91107148599279,-72.10976533782394,-10.961574883026625
dengue,Lead 4,AR,2018-07-08,-12.70332021330993,-37.00567135688131,-7.4626319459953505
dengue,Lead 4,AR,2018-07-15,-4.610021067456914,-30.191755988248985,-1.9937825512374512
dengue,Lead 4,AR,2018-07-22,-1.7238234944489563,-37.78613359820666,-0.6489145472116833
dengue,Lead 4,AR,2018-07-29,-1.336833711891575,-12.835380971718555,-0.5318289221527482
dengue,Lead 4,AR,2018-08-05,0.2080545126510822,-6.759623411443043,0.6300546297312175
dengue,Lead 4,AR,2018-08-12,0.5425350974243648,-3.2486257647925543,0.7146743526064641
dengue,Lead 4,AR,2018-08-19,0.5896756879453444,-0.10632027168669975,0.68105918863246
dengue,Lead 4,AR,2018-08-26,0.565437679096629,-0.17753578700078565,0.6769425863127991
dengue,Lead 4,AR,2018-09-02,0.47309444838106285,-0.5419233497670638,0.636175783160621
dengue,Lead 4,AR,2018-09-09,0.3333544707372913,-1.3790962229430797,0.5624965337055488
dengue,Lead 4,AR,2018-09-16,0.1840804390970745,-2.5982039570631192,0.5626641169715603
dengue,Lead 4,AR,2018-09-23,-0.4558147897746976,-3.4359251433114357,0.21084952197938134
dengue,Lead 4,AR,2018-09-30,-1.1166936248505515,-5.361160987876428,-0.350071770433693
dengue,Lead 4,AR,2018-10-07,-2.2407766500634545,-9.969377140647586,-1.0079573879408625
dengue,Lead 4,AR,2018-10-14,-2.085552601130501,-7.227277127459267,-0.7236734622260588
dengue,Lead 4,AR,2018-10-21,-0.09788805901010633,-5.909755718018701,0.5671722021980137
dengue,Lead 4,AR,2018-10-28,0.4341297354696888,-3.3587475480173055,0.7340398116453576
dengue,Lead 4,AR,2018-11-04,0.6850947945128376,-0.34888368351371024,0.8710016287770002
dengue,Lead 4,AR,2018-11-11,0.7894081453865365,0.47201038086311725,0.8911410623001017
dengue,Lead 4,AR,2018-11-18,0.8427582330806296,0.5416282549743195,0.9030882943979286
dengue,Lead 4,AR,2018-11-25,0.8560307856352484,0.09041598886662208,0.9275625845632803
dengue,Lead 4,AR,2018-12-02,0.8647588438512459,0.25972160234683817,0.9708321841883609
dengue,Lead 4,AR,2018-12-09,0.6446223168191016,-0.48202993340158606,0.8751592114526343
dengue,Lead 4,AR,2018-12-16,0.39036028830883274,-2.1097945105705405,0.8000475558226763
dengue,Lead 4,AR,2018-12-23,-0.06794727449674531,-5.363963956991733,0.6506916003445912
dengue,Lead 4,AR,2018-12-30,-1.0928177314734344,-48.375606521407576,0.21176999977466485
dengue,Lead 4,AR,2019-01-06,-3.1190971974467647,-74.96342688537763,-0.7053694983503802
dengue,Lead 4,AR,2019-01-13,-3.922302467913976,-175.99859042802808,-0.7293709039987025
dengue,Lead 4,AR,2019-01-20,-4.554236868930283,-208.68505995232812,-0.8667895584005396
dengue,Lead 4,AR,2019-01-27,-97.75907994608941,-495.62214948388964,-65.87645517123204
dengue,Lead 4,AR,2019-02-03,-143.95830904136895,-1008.3552689321646,-81.99511490432964
dengue,Lead 4,AR,2019-02-10,-57.40212199515243,-351.80813977892115,-28.48510778405371
dengue,Lead 4,AR,2019-02-17,-35.18576529979704,-153.05051224148292,-17.424592481027503
dengue,Lead 4,AR,2019-02-24,-33.113750532514054,-271.0275926044617,-15.983009578888357
dengue,Lead 4,AR,2019-03-03,-27.18324006984179,-399.8343366549318,-14.369722434582677
dengue,Lead 4,AR,2019-03-10,-24.386015255984002,-83.36477226064636,-12.064934429450556
dengue,Lead 4,AR,2019-03-17,-10.3763534398762,-59.126663672411055,-4.565198729299882
dengue,Lead 4,AR,2019-03-24,-9.27235513653609,-36.45120291154885,-4.278298044190928
dengue,Lead 4,AR,2019-03-31,-8.590864392097107,-41.171357172549,-4.060160539456185
dengue,Lead 4,AR,2019-04-07,-8.078931840738798,-32.69245794339789,-3.6065950470064
dengue,Lead 4,AR,2019-04-14,-5.078893573412646,-36.22064910057806,-2.1615681303973275
dengue,Lead 4,AR,2019-04-21,-3.9274039242511645,-21.588213782842537,-1.7171117870997485
dengue,Lead 4,AR,2019-04-28,-2.638478963961886,-10.836788541156572,-1.2934720173282148
dengue,Lead 4,AR,2019-05-05,-2.1074218493666987,-9.369079911186216,-0.6517893653870944
dengue,Lead 4,AR,2019-05-12,-1.235031092806862,-11.85177797789062,-0.6239661218465824
dengue,Lead 4,AR,2019-05-19,-1.6220271694785429,-17.60011267422644,-0.8044430992660722
dengue,Lead 4,AR,2019-05-26,-2.1712305132717584,-55.749422583015715,-1.1717380964817652
dengue,Lead 4,AR,2019-06-02,-3.0212234597938554,-37.02997559170556,-2.5297946628842283
dengue,Lead 4,AR,2019-06-09,-3.181005775620929,-12.828936062409378,-2.0392301194935656
dengue,Lead 4,AR,2019-06-16,-3.863008119083931,-23.165834986145967,-2.082794583765318
dengue,Lead 4,AR,2019-06-23,-4.668604280077329,-45.08692696172406,-2.31911313338475
dengue,Lead 4,AR,2019-06-30,-5.018679607551629,-38.62035164000404,-1.9696394296695405
dengue,Lead 4,AR,2019-07-07,-3.530319796703524,-15.740008196378586,-1.6194080560063866
dengue,Lead 4,AR,2019-07-14,-3.8582915553362653,-17.703799715374736,-2.3985724928455436
dengue,Lead 4,AR,2019-07-21,-2.9839787187075,-11.289791616995167,-1.8470756969506117
dengue,Lead 4,AR,2019-07-28,-2.4927625898137244,-12.642348006825145,-1.5010353587044962
dengue,Lead 4,AR,2019-08-04,-2.313678205543583,-9.081640994183413,-1.4067985929737228
dengue,Lead 4,AR,2019-08-11,-2.5967015385921037,-8.419398758652097,-1.3802305653796005
dengue,Lead 4,AR,2019-08-18,-3.7147586962271344,-15.600880801766959,-2.1020806121128395
dengue,Lead 4,AR,2019-08-25,-4.221807629721769,-15.818457143186818,-2.1144233901291676
dengue,Lead 4,AR,2019-09-01,-5.989976118532275,-26.985793578893848,-3.316619596034619
dengue,Lead 4,AR,2019-09-08,-8.418875799468031,-34.301886482266525,-4.537412689965668
dengue,Lead 4,AR,2019-09-15,-13.072822776429543,-39.12687890960271,-7.847908839706486
dengue,Lead 4,AR,2019-09-22,-19.621863029036202,-55.00222696179527,-13.917509703881947
dengue,Lead 4,AR,2019-09-29,-23.10304445084936,-177.819914198983,-14.118971007249923
dengue,Lead 4,AR,2019-10-06,-18.842536039474115,-100.93361263077469,-10.554497019717733
dengue,Lead 4,AR,2019-10-13,-9.598301221427109,-108.4104845438504,-3.0677595332758822
dengue,Lead 4,AR,2019-10-20,-2.6538846419871773,-28.196432563006795,-0.3964821691963452
dengue,Lead 4,AR,2019-10-27,-1.0399557774172434,-8.174265153719968,0.1427928695932401
dengue,Lead 4,AR,2019-11-03,-0.2648768186614341,-3.366474140913371,0.4784446993606465
dengue,Lead 4,AR,2019-11-10,0.32343229629835724,-0.8826726299522878,0.7530577133738492
dengue,Lead 4,AR,2019-11-17,0.6523418085145898,0.17893620428481247,0.9025494099809767
dengue,Lead 4,AR,2019-11-24,0.853500770973964,0.4251274122190726,0.9653593919166461
dengue,Lead 4,ARX (raw),2017-12-24,NA,NA,NA
dengue,Lead 4,ARX (raw),2017-12-31,NA,NA,NA
dengue,Lead 4,ARX (raw),2018-01-07,NA,NA,NA
dengue,Lead 4,ARX (raw),2018-01-14,NA,NA,NA
dengue,Lead 4,ARX (raw),2018-01-21,NA,NA,NA
dengue,Lead 4,ARX (raw),2018-01-28,NA,NA,NA
dengue,Lead 4,ARX (raw),2018-02-04,NA,NA,NA
dengue,Lead 4,ARX (raw),2018-02-11,-0.7573595250892926,-4.420000908526399,0.08166282301549513
dengue,Lead 4,ARX (raw),2018-02-18,-0.7257000737342147,-10.382416728624381,0.0694018774647481
dengue,Lead 4,ARX (raw),2018-02-25,-0.45366192599701827,-8.455153074780892,0.18606160101023939
dengue,Lead 4,ARX (raw),2018-03-04,-0.9914789038130158,-16.296789737181133,-0.07016292266224533
dengue,Lead 4,ARX (raw),2018-03-11,-1.684105314711526,-43.590400944628975,-0.13281139896579894
dengue,Lead 4,ARX (raw),2018-03-18,-1.6992654331339825,-25.934235876813567,-0.08625320402727109
dengue,Lead 4,ARX (raw),2018-03-25,-1.7027695318403273,-10.515228324501576,-0.14911589237952155
dengue,Lead 4,ARX (raw),2018-04-01,-1.8270523253698765,-9.217482145000268,-0.45604307792087606
dengue,Lead 4,ARX (raw),2018-04-08,-2.0563635769462216,-11.984161420671008,-0.495514910977105
dengue,Lead 4,ARX (raw),2018-04-15,-1.9792484941060953,-11.882103651783588,-0.4155298150433039
dengue,Lead 4,ARX (raw),2018-04-22,-3.0327227950663262,-16.2235092452311,-0.9576452319035236
dengue,Lead 4,ARX (raw),2018-04-29,-2.2727261553614007,-10.574973550198347,-0.8966529886850987
dengue,Lead 4,ARX (raw),2018-05-06,-1.1313013461639425,-8.990351385326388,-0.332803798164619
dengue,Lead 4,ARX (raw),2018-05-13,-0.4326023711638809,-2.50995194649027,0.05444341019554401
dengue,Lead 4,ARX (raw),2018-05-20,-0.38492994108962786,-3.055312739792805,0.06973145201568193
dengue,Lead 4,ARX (raw),2018-05-27,-0.9775374326796507,-7.975066175291552,-0.2906617081906828
dengue,Lead 4,ARX (raw),2018-06-03,-2.0094050855037042,-14.867935008182505,-0.7419656831476436
dengue,Lead 4,ARX (raw),2018-06-10,-4.69687378224719,-50.926785768963654,-2.187242215865626
dengue,Lead 4,ARX (raw),2018-06-17,-10.100645256167532,-81.16317649499013,-4.5644123916653
dengue,Lead 4,ARX (raw),2018-06-24,-29.288742798325522,-102.11214441982438,-17.823698420611787
dengue,Lead 4,ARX (raw),2018-07-01,-24.675047088478564,-89.11137880287046,-14.491652126291797
dengue,Lead 4,ARX (raw),2018-07-08,-18.855069846726302,-105.12497043762558,-10.582884321713406
dengue,Lead 4,ARX (raw),2018-07-15,-7.1889573193085905,-42.99060239915126,-3.4254699621724236
dengue,Lead 4,ARX (raw),2018-07-22,-2.61173174509541,-31.63731521226565,-0.9444325432227523
dengue,Lead 4,ARX (raw),2018-07-29,-1.9823179391416756,-18.163149470279258,-0.8994419079425765
dengue,Lead 4,ARX (raw),2018-08-05,0.0065574876034915075,-6.936268354036743,0.4724972372484723
dengue,Lead 4,ARX (raw),2018-08-12,0.42214956173738216,-3.859905078036935,0.5967817416564241
dengue,Lead 4,ARX (raw),2018-08-19,0.5089144130422262,-0.6962368885021151,0.5923276458004127
dengue,Lead 4,ARX (raw),2018-08-26,0.6372044859814707,-0.1044720707753457,0.7945335234958251
dengue,Lead 4,ARX (raw),2018-09-02,0.6698525799864877,-0.27080068398270507,0.8135152486292796
dengue,Lead 4,ARX (raw),2018-09-09,0.683011053992524,-0.30108642213600395,0.813888735355989
dengue,Lead 4,ARX (raw),2018-09-16,0.6471590781572668,-0.33537474005005874,0.8183057034420175
dengue,Lead 4,ARX (raw),2018-09-23,0.3538917626130328,-1.185854713177283,0.5208996628701232
dengue,Lead 4,ARX (raw),2018-09-30,0.0989819734488181,-1.2522106287920662,0.3333960165500799
dengue,Lead 4,ARX (raw),2018-10-07,-0.3624567588872678,-2.8570578115747414,-0.04065095953498159
