geo,origin_week,calendar_week,prediction_week,prediction_lead,actual,predicted,APE,model,predictor,processing,max_lag,case_lags,search_lag,transform,train_n,reporting_lag
MX,2018-07-01,2018-07-29,2018-07-29,4,1371,1067.4719013590393,22.139175684971605,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-08,1,1217,944.8854242686002,22.35945568869349,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-15,2,1239,920.1980165916724,25.730587845708442,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-22,3,1250,901.1143949636618,27.910848402907057,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-29,4,1371,893.9785236159358,34.793689014154936,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-08,1,1217,941.9035034964545,22.604477937842688,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-15,2,1239,903.3936208283694,27.08687483225428,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-22,3,1250,878.9526928715756,29.683784570273957,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-29,4,1371,870.474148935646,36.5080854168019,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-08,1,1217,814.1061629918942,33.10549194807772,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-15,2,1239,769.7656066666555,37.87202528921264,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-22,3,1250,753.8940869114673,39.68847304708262,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-29,4,1371,807.6511408026294,41.09036172117948,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-08,1,1217,971.4665575426328,20.175303406521543,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-15,2,1239,939.8476371940832,24.144662050517905,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-22,3,1250,938.7184235462303,24.90252611630158,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-29,4,1371,921.4508216164419,32.78987442622597,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-08,1,1217,957.245347642145,21.343849823981508,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-15,2,1239,937.794486813279,24.310372331454477,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-22,3,1250,920.7764711425735,26.337882308594118,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-01,2018-07-29,2018-07-29,4,1371,904.6365753362437,34.016296474380475,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,183,4
MX,2018-07-08,2018-08-05,2018-07-15,1,1239,1031.9857861427354,16.708168995743712,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-22,2,1250,975.9473235458998,21.92421411632801,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-29,3,1371,912.5028973697616,33.442531191118775,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,184,4
MX,2018-07-08,2018-08-05,2018-08-05,4,1382,1002.4280624431984,27.465407927409665,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-15,1,1239,969.6089648565841,21.74261784854043,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-22,2,1250,904.8020008125193,27.61583993499846,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-29,3,1371,881.462966855287,35.70656696897979,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-08-05,4,1382,936.9962326166975,32.199983168111615,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-15,1,1239,1125.0377389822165,9.197922600305365,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-22,2,1250,1149.4783979329175,8.041728165366603,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-29,3,1371,1107.7009766851925,19.204888644406093,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-08-05,4,1382,1149.5321795144678,16.82111580937281,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-15,1,1239,1048.7130519086948,15.358107190581539,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-22,2,1250,994.4471332216051,20.44422934227159,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-29,3,1371,931.0408575372462,32.09038238240363,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-08-05,4,1382,1017.5654064784111,26.370086361909472,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-15,1,1239,1031.9857861427354,16.708168995743712,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-22,2,1250,975.9473235458998,21.92421411632801,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-29,3,1371,912.5028973697616,33.442531191118775,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,184,4
MX,2018-07-08,2018-08-05,2018-08-05,4,1382,1002.4280624431984,27.465407927409665,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-15,1,1239,909.2098237077208,26.617447642637543,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-22,2,1250,833.5041632803766,33.31966693756988,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-29,3,1371,789.6479950781427,42.40350145308952,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-08-05,4,1382,921.72723884711,33.30483076359551,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-15,1,1239,1053.4684149227633,14.974300651915797,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-22,2,1250,1032.2630214126555,17.41895828698756,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-29,3,1371,968.9020161963475,29.328809905445112,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-08-05,4,1382,1003.9632946091612,27.354320216413807,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-15,1,1239,1062.0528931126908,14.281445269355064,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-22,2,1250,1012.3838503490641,19.00929197207487,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-07-29,3,1371,948.2576753724741,30.83459698231407,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-08,2018-08-05,2018-08-05,4,1382,1025.704369128488,25.78115997623097,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,184,4
MX,2018-07-15,2018-08-12,2018-07-22,1,1250,1074.062059455393,14.075035243568564,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,185,4
MX,2018-07-15,2018-08-12,2018-07-29,2,1371,983.9183023984776,28.23353009493234,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-05,3,1382,1036.4742375912163,25.001864139564674,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-12,4,1621,1188.4046439846268,26.686943616000814,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,185,4
MX,2018-07-15,2018-08-12,2018-07-22,1,1250,1004.9854702507826,19.601162379937396,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-07-29,2,1371,950.5247867534097,30.669235101866544,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-05,3,1382,955.4633854870938,30.86372029760537,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-12,4,1621,1117.6741112964282,31.050332430818738,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-07-22,1,1250,1206.6632253923099,3.4669419686152105,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-07-29,2,1371,1152.8235359281712,15.913673528215085,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-05,3,1382,1171.5434132832795,15.228407143033321,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-12,4,1621,1257.3789752410894,22.431895420043837,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-07-22,1,1250,1085.0183033963085,13.198535728295319,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-07-29,2,1371,994.3066960044287,27.47580627247056,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-05,3,1382,1044.9893452385318,24.385720315591044,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-12,4,1621,1202.7881198519917,25.799622464405196,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-07-22,1,1250,1074.062059455393,14.075035243568564,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,185,4
MX,2018-07-15,2018-08-12,2018-07-29,2,1371,983.9183023984776,28.23353009493234,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-05,3,1382,1036.4742375912163,25.001864139564674,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-12,4,1621,1188.4046439846268,26.686943616000814,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,185,4
MX,2018-07-15,2018-08-12,2018-07-22,1,1250,951.6436057237028,23.86851154210378,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-07-29,2,1371,855.9224956995732,37.56947514955702,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-05,3,1382,908.7877659132312,34.24111679354333,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-12,4,1621,1106.167269647306,31.760193112442565,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-07-22,1,1250,1121.384019642163,10.289278428626968,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-07-29,2,1371,1036.6063840716733,24.390489856187212,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-05,3,1382,1037.6099077046517,24.919688299229254,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-12,4,1621,1121.1885599013185,30.83352499066511,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-07-22,1,1250,1097.4137769556744,12.206897843546049,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-07-29,2,1371,1008.2222298531536,26.460814744481866,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-05,3,1382,1056.6944837691442,23.53874936547437,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-15,2018-08-12,2018-08-12,4,1621,1201.8744341873216,25.855988020523036,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,185,4
MX,2018-07-22,2018-08-19,2018-07-29,1,1371,1066.1798841078412,22.233414725905092,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-05,2,1382,1103.8852304423824,20.124078839190854,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-12,3,1621,1222.3699197567896,24.591615067440493,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-19,4,1942,1406.4984827937458,27.57474341947756,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,186,4
MX,2018-07-22,2018-08-19,2018-07-29,1,1371,1044.81855770066,23.791498344226113,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-05,2,1382,1024.1747713562759,25.891839988692052,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-12,3,1621,1138.2357594952412,29.781877884315783,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-19,4,1942,1428.9971981468782,26.416210188111318,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-07-29,1,1371,1173.5819689626057,14.399564627089298,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-05,2,1382,1187.9281230977201,14.042827561670034,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-12,3,1621,1265.1074076536813,21.95512599298696,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-19,4,1942,1492.0469213654887,23.16957150538163,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-07-29,1,1371,1071.1144958784362,21.873486806824495,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-05,2,1382,1104.8519826174422,20.05412571509101,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-12,3,1621,1230.2743656601576,24.10398731276017,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-19,4,1942,1409.1709624178054,27.437128608763885,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-07-29,1,1371,1066.1798841078412,22.233414725905092,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-05,2,1382,1103.8852304423824,20.124078839190854,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-12,3,1621,1222.3699197567896,24.591615067440493,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-19,4,1942,1406.4984827937458,27.57474341947756,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,186,4
MX,2018-07-22,2018-08-19,2018-07-29,1,1371,964.8865793802584,29.62169369947058,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-05,2,1382,978.8054207336991,29.174716300021775,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-12,3,1621,1096.080271931975,32.382463175078655,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-19,4,1942,1346.7231765400838,30.652771547884456,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-07-29,1,1371,1096.4176828747795,20.027886004757146,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-05,2,1382,1083.7604671260794,21.5802845784313,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-12,3,1621,1143.285633304922,29.470349580202225,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-19,4,1942,1342.7041876735052,30.859722570880265,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-07-29,1,1371,1079.3754738116063,21.270935535258477,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-05,2,1382,1112.2243874965939,19.52066660661405,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-12,3,1621,1232.168670847294,23.98712702977829,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-22,2018-08-19,2018-08-19,4,1942,1390.8217137952815,28.381992080572527,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,186,4
MX,2018-07-29,2018-08-26,2018-08-05,1,1382,1261.642292504733,8.708951338297181,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-12,2,1621,1357.9086696098982,16.230186945718803,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-19,3,1942,1475.9341569600472,23.999271011326098,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-26,4,1831,1829.145081277644,0.10130632017236116,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-05,1,1382,1153.909790137158,16.504356719453103,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-12,2,1621,1241.2005658474648,23.429946585597484,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-19,3,1942,1462.3289370770526,24.699848760192967,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-26,4,1831,1839.565035085703,0.46777908714925737,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-05,1,1382,1279.1078028924885,7.445166216173046,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-12,2,1621,1338.840444777125,17.406511734909007,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-19,3,1942,1533.1144704846158,21.05486763724944,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-26,4,1831,1925.1071209923696,5.139657072221167,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-05,1,1382,1258.1822120518823,8.959318954277693,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-12,2,1621,1356.3685577931103,16.325196928247358,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-19,3,1942,1467.0870049118942,24.454840117822137,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-26,4,1831,1836.7380665370908,0.3133843002234213,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-05,1,1382,1261.642292504733,8.708951338297181,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-12,2,1621,1357.9086696098982,16.230186945718803,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-19,3,1942,1475.9341569600472,23.999271011326098,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-26,4,1831,1829.145081277644,0.10130632017236116,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-05,1,1382,1144.8257169622534,17.161670263223343,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-12,2,1621,1210.045500248767,25.351912384406727,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-19,3,1942,1337.2409716576,31.14104162422245,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-26,4,1831,1759.9299329547653,3.8814891887075222,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-05,1,1382,1211.1327412048367,12.363766917160872,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-12,2,1621,1247.3221220782273,23.052305855754025,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-19,3,1942,1403.4811246831819,27.730117163584865,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-26,4,1831,1757.1521980047974,4.0331950843911875,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-05,1,1382,1260.271543594458,8.80813722181924,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-12,2,1621,1353.567588991052,16.497989574888837,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-19,3,1942,1456.6160299297464,24.994025235337464,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-07-29,2018-08-26,2018-08-26,4,1831,1817.1798947140637,0.7547845595814461,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,187,4
MX,2018-08-05,2018-09-02,2018-08-12,1,1621,1425.2852294795073,12.073705769308619,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-19,2,1942,1534.1354855173659,21.002292197869934,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-26,3,1831,1862.4810103470318,1.7193342625358696,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,188,4
MX,2018-08-05,2018-09-02,2018-09-02,4,2681,2297.362308348139,14.309499875116044,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-12,1,1621,1344.895257739608,17.032988418284514,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-19,2,1942,1549.7687984195609,20.197281234832086,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-26,3,1831,1870.6492008678104,2.1654396978596586,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,188,4
MX,2018-08-05,2018-09-02,2018-09-02,4,2681,2190.791914877862,18.28452387624536,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-12,1,1621,1388.1360338180896,14.365451337563876,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-19,2,1942,1577.76001510367,18.75592095243718,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-26,3,1831,1950.5610687729898,6.529823526651543,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,188,4
MX,2018-08-05,2018-09-02,2018-09-02,4,2681,2276.393251332078,15.091635534051553,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-12,1,1621,1425.119442278065,12.083933233925665,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-19,2,1942,1523.427790893192,21.553666792317614,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-26,3,1831,1866.1632216470573,1.920438101969268,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,188,4
MX,2018-08-05,2018-09-02,2018-09-02,4,2681,2312.6433169253664,13.739525664850188,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-12,1,1621,1425.2852294795073,12.073705769308619,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-19,2,1942,1534.1354855173659,21.002292197869934,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-26,3,1831,1862.4810103470318,1.7193342625358696,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,188,4
MX,2018-08-05,2018-09-02,2018-09-02,4,2681,2297.362308348139,14.309499875116044,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-12,1,1621,1317.2260084791226,18.73991311047979,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-19,2,1942,1412.984399494418,27.240762126960966,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,188,4
MX,2018-08-05,2018-09-02,2018-08-26,3,1831,1757.6757721121205,4.004600103106471,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,188,4
