geo,origin_week,calendar_week,model,predictor,processing,max_lag,train_n,reporting_lag,n_leads,R2,MAPE
BR,2018-10-28,2018-11-25,ar,NA,processed,3,200,4,4,-4.14094282938213,26.201064295457194
BR,2018-10-28,2018-11-25,ar,NA,raw,3,200,4,4,-4.14094282938213,26.201064295457194
BR,2018-10-28,2018-11-25,arx,dengue,processed,3,200,4,4,-1.4355064719481767,16.86328649130578
BR,2018-10-28,2018-11-25,arx,dengue,raw,3,200,4,4,-2.769290290012521,22.263685283839163
BR,2018-10-28,2018-11-25,arx,mosquito,processed,3,200,4,4,-2.7723178033923466,21.873361326288265
BR,2018-10-28,2018-11-25,arx,mosquito,raw,3,200,4,4,-4.603384871172445,27.462545381075266
BR,2018-10-28,2018-11-25,arx,sintomas_de_dengue,processed,3,200,4,4,-1.39193901079453,16.734644721756162
BR,2018-10-28,2018-11-25,arx,sintomas_de_dengue,raw,3,200,4,4,-1.9449973547240518,20.513883868645188
BR,2018-11-04,2018-12-02,ar,NA,processed,3,201,4,4,-5.155395892295519,29.7702262746656
BR,2018-11-04,2018-12-02,ar,NA,raw,3,201,4,4,-5.155395892295519,29.7702262746656
BR,2018-11-04,2018-12-02,arx,dengue,processed,3,201,4,4,-2.098432192185299,20.141601781607303
BR,2018-11-04,2018-12-02,arx,dengue,raw,3,201,4,4,-3.513946570826077,25.398972367325452
BR,2018-11-04,2018-12-02,arx,mosquito,processed,3,201,4,4,-3.339817009946459,24.40074603379015
BR,2018-11-04,2018-12-02,arx,mosquito,raw,3,201,4,4,-5.412983070654098,30.420813470747788
BR,2018-11-04,2018-12-02,arx,sintomas_de_dengue,processed,3,201,4,4,-2.0711285989768515,20.12647686738641
BR,2018-11-04,2018-12-02,arx,sintomas_de_dengue,raw,3,201,4,4,-2.2557188127769905,21.20879142513586
BR,2018-11-11,2018-12-09,ar,NA,processed,3,202,4,4,-11.175399215473384,37.27344686507104
BR,2018-11-11,2018-12-09,ar,NA,raw,3,202,4,4,-11.175399215473384,37.27344686507104
BR,2018-11-11,2018-12-09,arx,dengue,processed,3,202,4,4,-5.844645087645954,27.757715402347692
BR,2018-11-11,2018-12-09,arx,dengue,raw,3,202,4,4,-8.264493085176369,32.466108756491366
BR,2018-11-11,2018-12-09,arx,mosquito,processed,3,202,4,4,-7.8682821806919865,31.63252056849668
BR,2018-11-11,2018-12-09,arx,mosquito,raw,3,202,4,4,-11.356880357561572,37.563111931570496
BR,2018-11-11,2018-12-09,arx,sintomas_de_dengue,processed,3,202,4,4,-5.713107118591948,27.568740576015138
BR,2018-11-11,2018-12-09,arx,sintomas_de_dengue,raw,3,202,4,4,-5.815711230618386,27.98545116680439
BR,2018-11-18,2018-12-16,ar,NA,processed,3,203,4,4,-18.833462700590612,36.435944450259015
BR,2018-11-18,2018-12-16,ar,NA,raw,3,203,4,4,-18.833462700590612,36.435944450259015
BR,2018-11-18,2018-12-16,arx,dengue,processed,3,203,4,4,-9.130518672602003,25.621125295320525
BR,2018-11-18,2018-12-16,arx,dengue,raw,3,203,4,4,-13.291359353223545,30.588824022136823
BR,2018-11-18,2018-12-16,arx,mosquito,processed,3,203,4,4,-11.644968493184681,28.78992737986117
BR,2018-11-18,2018-12-16,arx,mosquito,raw,3,203,4,4,-18.31130322622939,35.92048186597058
BR,2018-11-18,2018-12-16,arx,sintomas_de_dengue,processed,3,203,4,4,-8.859296509942828,25.24347081361098
BR,2018-11-18,2018-12-16,arx,sintomas_de_dengue,raw,3,203,4,4,-7.912094499338046,23.394157842554804
BR,2018-11-25,2018-12-23,ar,NA,processed,3,204,4,4,-1.0702407841924044,27.84460103360353
BR,2018-11-25,2018-12-23,ar,NA,raw,3,204,4,4,-1.0702407841924044,27.84460103360353
BR,2018-11-25,2018-12-23,arx,dengue,processed,3,204,4,4,-0.021189452723425095,19.5902315060001
BR,2018-11-25,2018-12-23,arx,dengue,raw,3,204,4,4,-0.48432142056649186,21.616927622036112
BR,2018-11-25,2018-12-23,arx,mosquito,processed,3,204,4,4,-0.17362058800796887,20.22730056822621
BR,2018-11-25,2018-12-23,arx,mosquito,raw,3,204,4,4,-0.8783042092667377,25.78134820442608
BR,2018-11-25,2018-12-23,arx,sintomas_de_dengue,processed,3,204,4,4,-0.017112063268930333,20.641542668452914
BR,2018-11-25,2018-12-23,arx,sintomas_de_dengue,raw,3,204,4,4,-0.15316777198232656,25.280259113540822
BR,2018-12-02,2018-12-30,ar,NA,processed,3,205,4,4,-0.9232675964888641,32.421785409389365
BR,2018-12-02,2018-12-30,ar,NA,raw,3,205,4,4,-0.9232675964888641,32.421785409389365
BR,2018-12-02,2018-12-30,arx,dengue,processed,3,205,4,4,-0.3472644441344177,27.539210883428222
BR,2018-12-02,2018-12-30,arx,dengue,raw,3,205,4,4,-0.6367676543798444,29.736557240176886
BR,2018-12-02,2018-12-30,arx,mosquito,processed,3,205,4,4,-0.4871533396618333,28.550672535100887
BR,2018-12-02,2018-12-30,arx,mosquito,raw,3,205,4,4,-0.8464619980592738,30.209743436772808
BR,2018-12-02,2018-12-30,arx,sintomas_de_dengue,processed,3,205,4,4,-0.20350243609024443,27.78587914475438
BR,2018-12-02,2018-12-30,arx,sintomas_de_dengue,raw,3,205,4,4,-0.0384695593388511,31.468700784954773
BR,2018-12-09,2019-01-06,ar,NA,processed,3,206,4,4,-1.022870277943333,38.47884158939108
BR,2018-12-09,2019-01-06,ar,NA,raw,3,206,4,4,-1.022870277943333,38.47884158939108
BR,2018-12-09,2019-01-06,arx,dengue,processed,3,206,4,4,-0.44600873565456767,35.22094958746854
BR,2018-12-09,2019-01-06,arx,dengue,raw,3,206,4,4,-0.7407055334176109,38.207972494974676
BR,2018-12-09,2019-01-06,arx,mosquito,processed,3,206,4,4,-0.6049314163611563,37.06854234036136
BR,2018-12-09,2019-01-06,arx,mosquito,raw,3,206,4,4,-0.9293709170325009,38.76541958507907
BR,2018-12-09,2019-01-06,arx,sintomas_de_dengue,processed,3,206,4,4,-0.24353424334955598,34.39742110488225
BR,2018-12-09,2019-01-06,arx,sintomas_de_dengue,raw,3,206,4,4,-0.025480017417391698,40.88856170315366
BR,2018-12-16,2019-01-13,ar,NA,processed,3,207,4,4,-1.8733845932610498,55.061346349243664
BR,2018-12-16,2019-01-13,ar,NA,raw,3,207,4,4,-1.8733845932610498,55.061346349243664
BR,2018-12-16,2019-01-13,arx,dengue,processed,3,207,4,4,-1.068377661017125,49.78787428348011
BR,2018-12-16,2019-01-13,arx,dengue,raw,3,207,4,4,-1.5146648111321714,53.95208009310289
BR,2018-12-16,2019-01-13,arx,mosquito,processed,3,207,4,4,-1.3457385290980577,52.88884179185034
BR,2018-12-16,2019-01-13,arx,mosquito,raw,3,207,4,4,-1.757742680013211,55.152764043305105
BR,2018-12-16,2019-01-13,arx,sintomas_de_dengue,processed,3,207,4,4,-0.7819199038429399,48.099450385919965
BR,2018-12-16,2019-01-13,arx,sintomas_de_dengue,raw,3,207,4,4,-0.652342223145673,52.09673126499599
BR,2018-12-23,2019-01-20,ar,NA,processed,3,208,4,4,-9.207074852830278,71.23404603322867
BR,2018-12-23,2019-01-20,ar,NA,raw,3,208,4,4,-9.207074852830278,71.23404603322867
BR,2018-12-23,2019-01-20,arx,dengue,processed,3,208,4,4,-6.743627565424977,62.13080898022265
BR,2018-12-23,2019-01-20,arx,dengue,raw,3,208,4,4,-8.251329216963498,67.78081972445183
BR,2018-12-23,2019-01-20,arx,mosquito,processed,3,208,4,4,-7.845953492671246,66.22187276136167
BR,2018-12-23,2019-01-20,arx,mosquito,raw,3,208,4,4,-9.005282327659232,70.47943487438212
BR,2018-12-23,2019-01-20,arx,sintomas_de_dengue,processed,3,208,4,4,-6.05319453811515,59.28504563971671
BR,2018-12-23,2019-01-20,arx,sintomas_de_dengue,raw,3,208,4,4,-6.771404711590123,61.743814312678545
BR,2018-12-30,2019-01-27,ar,NA,processed,3,209,4,4,-8.695240209875143,65.82107315121218
BR,2018-12-30,2019-01-27,ar,NA,raw,3,209,4,4,-8.695240209875143,65.82107315121218
BR,2018-12-30,2019-01-27,arx,dengue,processed,3,209,4,4,-6.253841309279438,56.831689063960766
BR,2018-12-30,2019-01-27,arx,dengue,raw,3,209,4,4,-7.443871931108328,62.31178025780205
BR,2018-12-30,2019-01-27,arx,mosquito,processed,3,209,4,4,-7.287836902959114,60.94265949400802
BR,2018-12-30,2019-01-27,arx,mosquito,raw,3,209,4,4,-8.408134535088585,65.07817808833553
BR,2018-12-30,2019-01-27,arx,sintomas_de_dengue,processed,3,209,4,4,-5.251571378660427,52.40037716932826
BR,2018-12-30,2019-01-27,arx,sintomas_de_dengue,raw,3,209,4,4,-5.522429543246154,54.03086917822096
BR,2019-01-06,2019-02-03,ar,NA,processed,3,210,4,4,-10.797320435214786,67.41618486448306
BR,2019-01-06,2019-02-03,ar,NA,raw,3,210,4,4,-10.797320435214786,67.41618486448306
BR,2019-01-06,2019-02-03,arx,dengue,processed,3,210,4,4,-7.904169922528883,59.17865206758107
BR,2019-01-06,2019-02-03,arx,dengue,raw,3,210,4,4,-8.802001021925973,62.92300326705706
BR,2019-01-06,2019-02-03,arx,mosquito,processed,3,210,4,4,-9.087632039191107,63.09379554128054
BR,2019-01-06,2019-02-03,arx,mosquito,raw,3,210,4,4,-10.30131941558359,66.61929589790059
BR,2019-01-06,2019-02-03,arx,sintomas_de_dengue,processed,3,210,4,4,-6.632550320660996,54.467383503499974
BR,2019-01-06,2019-02-03,arx,sintomas_de_dengue,raw,3,210,4,4,-6.617332800502854,55.987121397983266
BR,2019-01-13,2019-02-10,ar,NA,processed,3,211,4,4,-16.57551669723454,67.78436576522905
BR,2019-01-13,2019-02-10,ar,NA,raw,3,211,4,4,-16.57551669723454,67.78436576522905
BR,2019-01-13,2019-02-10,arx,dengue,processed,3,211,4,4,-12.203424758215084,59.67411192123048
BR,2019-01-13,2019-02-10,arx,dengue,raw,3,211,4,4,-12.417556020709004,60.08845177224341
BR,2019-01-13,2019-02-10,arx,mosquito,processed,3,211,4,4,-13.794848210597921,62.651437700765555
BR,2019-01-13,2019-02-10,arx,mosquito,raw,3,211,4,4,-15.545345192332064,65.95627414353613
BR,2019-01-13,2019-02-10,arx,sintomas_de_dengue,processed,3,211,4,4,-10.180954692140217,54.45855011613986
BR,2019-01-13,2019-02-10,arx,sintomas_de_dengue,raw,3,211,4,4,-8.585348632891215,50.96620272692491
BR,2019-01-20,2019-02-17,ar,NA,processed,3,212,4,4,-25.432411928975466,65.73670439849663
BR,2019-01-20,2019-02-17,ar,NA,raw,3,212,4,4,-25.432411928975466,65.73670439849663
BR,2019-01-20,2019-02-17,arx,dengue,processed,3,212,4,4,-17.780454706403933,56.626736609310704
BR,2019-01-20,2019-02-17,arx,dengue,raw,3,212,4,4,-15.083377426408976,52.22978501719064
BR,2019-01-20,2019-02-17,arx,mosquito,processed,3,212,4,4,-20.28031926883453,59.774663488435486
BR,2019-01-20,2019-02-17,arx,mosquito,raw,3,212,4,4,-22.361148570529522,62.17320548935547
BR,2019-01-20,2019-02-17,arx,sintomas_de_dengue,processed,3,212,4,4,-14.932335395107398,51.88135576639532
BR,2019-01-20,2019-02-17,arx,sintomas_de_dengue,raw,3,212,4,4,-9.5630314263521,42.51129745447508
BR,2019-01-27,2019-02-24,ar,NA,processed,3,213,4,4,-64.3900983974374,62.13429621078915
BR,2019-01-27,2019-02-24,ar,NA,raw,3,213,4,4,-64.3900983974374,62.13429621078915
BR,2019-01-27,2019-02-24,arx,dengue,processed,3,213,4,4,-39.63093727996392,50.26015460470806
BR,2019-01-27,2019-02-24,arx,dengue,raw,3,213,4,4,-24.337383485548155,40.092910363798126
BR,2019-01-27,2019-02-24,arx,mosquito,processed,3,213,4,4,-46.3044682156326,53.814527560994755
BR,2019-01-27,2019-02-24,arx,mosquito,raw,3,213,4,4,-49.07738207228344,54.984115379441775
BR,2019-01-27,2019-02-24,arx,sintomas_de_dengue,processed,3,213,4,4,-33.73078859829318,46.4673393978819
BR,2019-01-27,2019-02-24,arx,sintomas_de_dengue,raw,3,213,4,4,-14.278358203552084,31.209295359318457
BR,2019-02-03,2019-03-03,ar,NA,processed,3,214,4,4,-82.52028693836363,56.142610762500134
BR,2019-02-03,2019-03-03,ar,NA,raw,3,214,4,4,-82.52028693836363,56.142610762500134
BR,2019-02-03,2019-03-03,arx,dengue,processed,3,214,4,4,-36.578858904970176,39.12051967491569
BR,2019-02-03,2019-03-03,arx,dengue,raw,3,214,4,4,-8.523867028044883,19.688925842455664
BR,2019-02-03,2019-03-03,arx,mosquito,processed,3,214,4,4,-46.397274205409246,43.30832888274029
BR,2019-02-03,2019-03-03,arx,mosquito,raw,3,214,4,4,-46.519900328141816,42.40910847029974
BR,2019-02-03,2019-03-03,arx,sintomas_de_dengue,processed,3,214,4,4,-31.83121933455292,36.57383382719169
BR,2019-02-03,2019-03-03,arx,sintomas_de_dengue,raw,3,214,4,4,-2.5558838935872044,10.085987079551382
BR,2019-02-10,2019-03-10,ar,NA,processed,3,215,4,4,-15.371840298687793,49.91797275360052
BR,2019-02-10,2019-03-10,ar,NA,raw,3,215,4,4,-15.371840298687793,49.91797275360052
BR,2019-02-10,2019-03-10,arx,dengue,processed,3,215,4,4,-3.6593952457561842,27.445926831226647
BR,2019-02-10,2019-03-10,arx,dengue,raw,3,215,4,4,0.49626003298537247,6.085944119386574
BR,2019-02-10,2019-03-10,arx,mosquito,processed,3,215,4,4,-5.879175400694177,32.30398039589825
BR,2019-02-10,2019-03-10,arx,mosquito,raw,3,215,4,4,-5.796718754689939,29.653610342535014
BR,2019-02-10,2019-03-10,arx,sintomas_de_dengue,processed,3,215,4,4,-3.5071436475468536,27.06623340242239
BR,2019-02-10,2019-03-10,arx,sintomas_de_dengue,raw,3,215,4,4,0.4738196409107055,9.179193826853007
BR,2019-02-17,2019-03-17,ar,NA,processed,3,216,4,4,-7.6327355877314496,46.28132279609735
BR,2019-02-17,2019-03-17,ar,NA,raw,3,216,4,4,-7.6327355877314496,46.28132279609735
BR,2019-02-17,2019-03-17,arx,dengue,processed,3,216,4,4,-0.8905945859737456,20.533152574566962
BR,2019-02-17,2019-03-17,arx,dengue,raw,3,216,4,4,0.4509031824646169,10.449969974931207
BR,2019-02-17,2019-03-17,arx,mosquito,processed,3,216,4,4,-2.2212747914301065,26.803536199394728
BR,2019-02-17,2019-03-17,arx,mosquito,raw,3,216,4,4,-2.949721937875382,29.265767698149357
BR,2019-02-17,2019-03-17,arx,sintomas_de_dengue,processed,3,216,4,4,-1.0213963087142668,21.319681213698914
BR,2019-02-17,2019-03-17,arx,sintomas_de_dengue,raw,3,216,4,4,0.6095025209383396,12.341494154512835
BR,2019-02-24,2019-03-24,ar,NA,processed,3,217,4,4,-9.845191938643941,51.896324586933396
BR,2019-02-24,2019-03-24,ar,NA,raw,3,217,4,4,-9.845191938643941,51.896324586933396
BR,2019-02-24,2019-03-24,arx,dengue,processed,3,217,4,4,-1.4036059286522686,24.504444618310544
BR,2019-02-24,2019-03-24,arx,dengue,raw,3,217,4,4,-0.09367108695721882,16.848333508005105
BR,2019-02-24,2019-03-24,arx,mosquito,processed,3,217,4,4,-3.257110697526814,32.41944038348933
BR,2019-02-24,2019-03-24,arx,mosquito,raw,3,217,4,4,-4.399928238594609,36.904111057061414
BR,2019-02-24,2019-03-24,arx,sintomas_de_dengue,processed,3,217,4,4,-1.693903342764452,25.57148741024656
BR,2019-02-24,2019-03-24,arx,sintomas_de_dengue,raw,3,217,4,4,0.9132350403796318,5.23877473032294
BR,2019-03-03,2019-03-31,ar,NA,processed,3,218,4,4,-14.685044107129,52.426586336841716
BR,2019-03-03,2019-03-31,ar,NA,raw,3,218,4,4,-14.685044107129,52.426586336841716
BR,2019-03-03,2019-03-31,arx,dengue,processed,3,218,4,4,-1.820241393954654,23.595546301484845
BR,2019-03-03,2019-03-31,arx,dengue,raw,3,218,4,4,0.14131590674720695,13.663240763142365
BR,2019-03-03,2019-03-31,arx,mosquito,processed,3,218,4,4,-4.497549511388551,31.94986450428463
BR,2019-03-03,2019-03-31,arx,mosquito,raw,3,218,4,4,-5.538310130037052,34.384784287804926
BR,2019-03-03,2019-03-31,arx,sintomas_de_dengue,processed,3,218,4,4,-2.679159056530815,26.572238064211284
BR,2019-03-03,2019-03-31,arx,sintomas_de_dengue,raw,3,218,4,4,0.7875533941150918,6.177168674066531
BR,2019-03-10,2019-04-07,ar,NA,processed,3,219,4,4,-17.305330876752695,44.67737952093956
BR,2019-03-10,2019-04-07,ar,NA,raw,3,219,4,4,-17.305330876752695,44.67737952093956
BR,2019-03-10,2019-04-07,arx,dengue,processed,3,219,4,4,-0.426183452511397,13.594902718142196
BR,2019-03-10,2019-04-07,arx,dengue,raw,3,219,4,4,0.7872243109206012,4.796286452959362
BR,2019-03-10,2019-04-07,arx,mosquito,processed,3,219,4,4,-3.222859110241947,22.57971481631012
BR,2019-03-10,2019-04-07,arx,mosquito,raw,3,219,4,4,-4.52789389255429,24.752197297405424
BR,2019-03-10,2019-04-07,arx,sintomas_de_dengue,processed,3,219,4,4,-1.886152581631567,19.230017322046102
BR,2019-03-10,2019-04-07,arx,sintomas_de_dengue,raw,3,219,4,4,-0.19153241395024945,9.734012389566166
BR,2019-03-17,2019-04-14,ar,NA,processed,3,220,4,4,-22.59600355109963,36.22099216262671
BR,2019-03-17,2019-04-14,ar,NA,raw,3,220,4,4,-22.59600355109963,36.22099216262671
BR,2019-03-17,2019-04-14,arx,dengue,processed,3,220,4,4,0.35653619799036307,5.954973531833917
BR,2019-03-17,2019-04-14,arx,dengue,raw,3,220,4,4,-1.3323879368858065,9.747767932191994
BR,2019-03-17,2019-04-14,arx,mosquito,processed,3,220,4,4,-1.5128850003267238,12.572682370381811
BR,2019-03-17,2019-04-14,arx,mosquito,raw,3,220,4,4,-4.754711421896589,17.234900253649705
BR,2019-03-17,2019-04-14,arx,sintomas_de_dengue,processed,3,220,4,4,-0.43681342605416895,9.224217065469034
BR,2019-03-17,2019-04-14,arx,sintomas_de_dengue,raw,3,220,4,4,-5.977817750620494,18.52380289987129
BR,2019-03-24,2019-04-21,ar,NA,processed,3,221,4,4,-14.98616837484837,29.965041384871654
BR,2019-03-24,2019-04-21,ar,NA,raw,3,221,4,4,-14.98616837484837,29.965041384871654
BR,2019-03-24,2019-04-21,arx,dengue,processed,3,221,4,4,0.02432703819960258,6.605151948991426
BR,2019-03-24,2019-04-21,arx,dengue,raw,3,221,4,4,-2.742515478152304,13.964919959204583
BR,2019-03-24,2019-04-21,arx,mosquito,processed,3,221,4,4,-0.14872038656448483,7.438359768047779
BR,2019-03-24,2019-04-21,arx,mosquito,raw,3,221,4,4,-5.003562818730845,17.678653791010078
BR,2019-03-24,2019-04-21,arx,sintomas_de_dengue,processed,3,221,4,4,0.8226147640794035,3.4525437448841325
BR,2019-03-24,2019-04-21,arx,sintomas_de_dengue,raw,3,221,4,4,-6.755383279091073,20.142344583679513
BR,2019-03-31,2019-04-28,ar,NA,processed,3,222,4,4,-10.280139795172644,23.140296160259204
BR,2019-03-31,2019-04-28,ar,NA,raw,3,222,4,4,-10.280139795172644,23.140296160259204
BR,2019-03-31,2019-04-28,arx,dengue,processed,3,222,4,4,-1.637511361697113,11.37375321914874
BR,2019-03-31,2019-04-28,arx,dengue,raw,3,222,4,4,-5.68340306070311,16.642631839167432
BR,2019-03-31,2019-04-28,arx,mosquito,processed,3,222,4,4,0.17367793464654335,5.044592669410326
BR,2019-03-31,2019-04-28,arx,mosquito,raw,3,222,4,4,-4.5590322250660575,16.591664206051814
BR,2019-03-31,2019-04-28,arx,sintomas_de_dengue,processed,3,222,4,4,0.6171715601205386,3.7219371481233976
BR,2019-03-31,2019-04-28,arx,sintomas_de_dengue,raw,3,222,4,4,-13.242839945750621,24.709960733424445
BR,2019-04-07,2019-05-05,ar,NA,processed,3,223,4,4,-9.567110401278057,20.047101189710144
BR,2019-04-07,2019-05-05,ar,NA,raw,3,223,4,4,-9.567110401278057,20.047101189710144
BR,2019-04-07,2019-05-05,arx,dengue,processed,3,223,4,4,-2.8834115129542504,12.231441599959766
BR,2019-04-07,2019-05-05,arx,dengue,raw,3,223,4,4,-8.033840422214894,17.997748253524676
BR,2019-04-07,2019-05-05,arx,mosquito,processed,3,223,4,4,-0.29875364956178574,6.954263636478948
BR,2019-04-07,2019-05-05,arx,mosquito,raw,3,223,4,4,-3.846105110706591,14.343037044661418
BR,2019-04-07,2019-05-05,arx,sintomas_de_dengue,processed,3,223,4,4,0.048227197578377234,5.752400173898974
BR,2019-04-07,2019-05-05,arx,sintomas_de_dengue,raw,3,223,4,4,-19.350911643523528,27.377116324190247
BR,2019-04-14,2019-05-12,ar,NA,processed,3,224,4,4,-49.563298204350005,19.7875689752721
BR,2019-04-14,2019-05-12,ar,NA,raw,3,224,4,4,-49.563298204350005,19.7875689752721
BR,2019-04-14,2019-05-12,arx,dengue,processed,3,224,4,4,-30.412783568382284,12.913442129397644
BR,2019-04-14,2019-05-12,arx,dengue,raw,3,224,4,4,-71.15247832422229,21.54442011459091
BR,2019-04-14,2019-05-12,arx,mosquito,processed,3,224,4,4,-8.324679865713854,8.117147700835748
BR,2019-04-14,2019-05-12,arx,mosquito,raw,3,224,4,4,-12.265613847044442,9.67536148858265
BR,2019-04-14,2019-05-12,arx,sintomas_de_dengue,processed,3,224,4,4,-11.93915409088426,8.402263664299188
BR,2019-04-14,2019-05-12,arx,sintomas_de_dengue,raw,3,224,4,4,-119.36831834051556,28.982143633610157
BR,2019-04-21,2019-05-19,ar,NA,processed,3,225,4,4,0.25727155037895943,7.009969831342371
BR,2019-04-21,2019-05-19,ar,NA,raw,3,225,4,4,0.25727155037895943,7.009969831342371
BR,2019-04-21,2019-05-19,arx,dengue,processed,3,225,4,4,-9.692910401599388,25.9816845271345
BR,2019-04-21,2019-05-19,arx,dengue,raw,3,225,4,4,-13.586737722640137,30.900364237052003
BR,2019-04-21,2019-05-19,arx,mosquito,processed,3,225,4,4,-0.13101514324829622,7.120273572470513
BR,2019-04-21,2019-05-19,arx,mosquito,raw,3,225,4,4,-1.2752669071580112,9.926506248680573
BR,2019-04-21,2019-05-19,arx,sintomas_de_dengue,processed,3,225,4,4,-5.0972696648630365,19.25524083967163
BR,2019-04-21,2019-05-19,arx,sintomas_de_dengue,raw,3,225,4,4,-13.904538894170285,32.87937816252401
BR,2019-04-28,2019-05-26,ar,NA,processed,3,226,4,4,-0.09453818876739795,14.723336404624126
BR,2019-04-28,2019-05-26,ar,NA,raw,3,226,4,4,-0.09453818876739795,14.723336404624126
BR,2019-04-28,2019-05-26,arx,dengue,processed,3,226,4,4,-4.086122010443137,34.98812892227832
BR,2019-04-28,2019-05-26,arx,dengue,raw,3,226,4,4,-4.650292817127587,36.180174482050894
BR,2019-04-28,2019-05-26,arx,mosquito,processed,3,226,4,4,-0.4425960400180031,17.284882875309478
BR,2019-04-28,2019-05-26,arx,mosquito,raw,3,226,4,4,-1.9303932557428731,24.488740413106623
BR,2019-04-28,2019-05-26,arx,sintomas_de_dengue,processed,3,226,4,4,-2.2896063768366055,28.041698542050923
BR,2019-04-28,2019-05-26,arx,sintomas_de_dengue,raw,3,226,4,4,-2.6360011962869003,30.59768131063561
BR,2019-05-05,2019-06-02,ar,NA,processed,3,227,4,4,-1.9983466967904473,38.65640137355304
BR,2019-05-05,2019-06-02,ar,NA,raw,3,227,4,4,-1.9983466967904473,38.65640137355304
BR,2019-05-05,2019-06-02,arx,dengue,processed,3,227,4,4,-4.078544596580303,51.872920191171005
BR,2019-05-05,2019-06-02,arx,dengue,raw,3,227,4,4,-4.1754133705497365,52.03632806325626
BR,2019-05-05,2019-06-02,arx,mosquito,processed,3,227,4,4,-1.69505834502759,37.01354834893374
BR,2019-05-05,2019-06-02,arx,mosquito,raw,3,227,4,4,-3.786037408097976,49.47915070412582
BR,2019-05-05,2019-06-02,arx,sintomas_de_dengue,processed,3,227,4,4,-2.5402467362914467,43.37085280598665
BR,2019-05-05,2019-06-02,arx,sintomas_de_dengue,raw,3,227,4,4,-1.437134146404063,35.821022538887675
BR,2019-05-12,2019-06-09,ar,NA,processed,3,228,4,4,-3.5125761952379957,56.448538995019106
BR,2019-05-12,2019-06-09,ar,NA,raw,3,228,4,4,-3.5125761952379957,56.448538995019106
BR,2019-05-12,2019-06-09,arx,dengue,processed,3,228,4,4,-4.912724663852314,65.06926768180253
BR,2019-05-12,2019-06-09,arx,dengue,raw,3,228,4,4,-3.8126527863229027,58.087118568301264
BR,2019-05-12,2019-06-09,arx,mosquito,processed,3,228,4,4,-3.0567893631304814,53.743318509264796
BR,2019-05-12,2019-06-09,arx,mosquito,raw,3,228,4,4,-4.701008622468951,63.680839150545566
BR,2019-05-12,2019-06-09,arx,sintomas_de_dengue,processed,3,228,4,4,-3.461968559641843,56.5994203700072
BR,2019-05-12,2019-06-09,arx,sintomas_de_dengue,raw,3,228,4,4,-1.614195393995276,43.002833892840805
BR,2019-05-19,2019-06-16,ar,NA,processed,3,229,4,4,-3.5402713712028993,64.44572422787009
BR,2019-05-19,2019-06-16,ar,NA,raw,3,229,4,4,-3.5402713712028993,64.44572422787009
BR,2019-05-19,2019-06-16,arx,dengue,processed,3,229,4,4,-5.093496847110028,74.53004502167306
BR,2019-05-19,2019-06-16,arx,dengue,raw,3,229,4,4,-2.2776636723052426,53.961471011420116
BR,2019-05-19,2019-06-16,arx,mosquito,processed,3,229,4,4,-3.5142583037157715,64.22299919935371
BR,2019-05-19,2019-06-16,arx,mosquito,raw,3,229,4,4,-3.401159539167134,63.12128037026405
BR,2019-05-19,2019-06-16,arx,sintomas_de_dengue,processed,3,229,4,4,-4.140689379407842,68.5903920580622
BR,2019-05-19,2019-06-16,arx,sintomas_de_dengue,raw,3,229,4,4,-1.5041458613834577,47.762971786536525
BR,2019-05-26,2019-06-23,ar,NA,processed,3,230,4,4,-4.383147326079073,63.3721512218438
BR,2019-05-26,2019-06-23,ar,NA,raw,3,230,4,4,-4.383147326079073,63.3721512218438
BR,2019-05-26,2019-06-23,arx,dengue,processed,3,230,4,4,-6.6890105034474985,75.05483796283471
BR,2019-05-26,2019-06-23,arx,dengue,raw,3,230,4,4,-1.4800020148684006,42.295758659924665
BR,2019-05-26,2019-06-23,arx,mosquito,processed,3,230,4,4,-4.752574225560381,65.19249938801005
BR,2019-05-26,2019-06-23,arx,mosquito,raw,3,230,4,4,-2.8742734117276894,53.588667305951866
BR,2019-05-26,2019-06-23,arx,sintomas_de_dengue,processed,3,230,4,4,-6.331787150196842,73.49206084591599
BR,2019-05-26,2019-06-23,arx,sintomas_de_dengue,raw,3,230,4,4,-1.932491248449296,46.54302395973197
BR,2019-06-02,2019-06-30,ar,NA,processed,3,231,4,4,-3.3206827285819394,54.36261168878082
BR,2019-06-02,2019-06-30,ar,NA,raw,3,231,4,4,-3.3206827285819394,54.36261168878082
BR,2019-06-02,2019-06-30,arx,dengue,processed,3,231,4,4,-6.274036684004667,69.81907102883143
BR,2019-06-02,2019-06-30,arx,dengue,raw,3,231,4,4,-0.8472512728061055,34.607602893536956
BR,2019-06-02,2019-06-30,arx,mosquito,processed,3,231,4,4,-4.020362359959904,58.30560218313654
BR,2019-06-02,2019-06-30,arx,mosquito,raw,3,231,4,4,-1.4006039197298765,40.29704681538675
BR,2019-06-02,2019-06-30,arx,sintomas_de_dengue,processed,3,231,4,4,-6.996841869479932,73.4387342766812
BR,2019-06-02,2019-06-30,arx,sintomas_de_dengue,raw,3,231,4,4,-2.3452908478423935,46.73398651753743
BR,2019-06-09,2019-07-07,ar,NA,processed,3,232,4,4,-3.0972645355547987,50.80239650580174
BR,2019-06-09,2019-07-07,ar,NA,raw,3,232,4,4,-3.0972645355547987,50.80239650580174
