geo,origin_week,model,feature,coefficient,intercept,lambda,train_n
MX,2018-06-10,argo,case_lag_2,0.11613959280441499,0.11996630530064323,0.0334679640254826,180
MX,2018-06-10,argo,case_lag_3,-0.10868334908785093,0.11996630530064323,0.0334679640254826,180
MX,2018-06-10,argo,case_lag_52,0.2731268078697182,0.11996630530064323,0.0334679640254826,180
MX,2018-06-10,argo,case_lag_104,0.03215083084182375,0.11996630530064323,0.0334679640254826,180
MX,2018-06-10,argo,search_dengue,0.0585618634405971,0.11996630530064323,0.0334679640254826,180
MX,2018-06-10,argo,search_dengue_dengue_dengue,0.019652049151606846,0.11996630530064323,0.0334679640254826,180
MX,2018-06-10,argo,search_el_dengue,0,0.11996630530064323,0.0334679640254826,180
MX,2018-06-10,argo,search_dengue_sintomas,0,0.11996630530064323,0.0334679640254826,180
MX,2018-06-10,argo,search_sintomas_del_dengue,0,0.11996630530064323,0.0334679640254826,180
MX,2018-06-10,argo,search_dengue_hemorragico,0.01650359414556498,0.11996630530064323,0.0334679640254826,180
MX,2018-06-10,argo,search_sintomas_de_dengue,0,0.11996630530064323,0.0334679640254826,180
MX,2018-06-10,argo,search_que_es_dengue,0.04961183793123036,0.11996630530064323,0.0334679640254826,180
MX,2018-06-10,argo,search_dengue_clasico,0,0.11996630530064323,0.0334679640254826,180
MX,2018-06-10,argo,search_dengue_mosquito,0,0.11996630530064323,0.0334679640254826,180
MX,2018-06-10,argo,search_mosquito,0.00908801041850222,0.11996630530064323,0.0334679640254826,180
MX,2018-06-17,ar,case_lag_1,0.49860425799071517,-0.6281459472199619,NA,181
MX,2018-06-17,ar,case_lag_2,0.13231412059636025,-0.6281459472199619,NA,181
MX,2018-06-17,ar,case_lag_3,-0.1046915162071738,-0.6281459472199619,NA,181
MX,2018-06-17,ar,case_lag_52,0.44748096034056867,-0.6281459472199619,NA,181
MX,2018-06-17,ar,case_lag_104,0.07944096996027289,-0.6281459472199619,NA,181
MX,2018-06-17,argo,case_lag_1,0.6071706090247161,0.12746507839772736,0.033232937661546356,181
MX,2018-06-17,argo,case_lag_2,0.11651625916957284,0.12746507839772736,0.033232937661546356,181
MX,2018-06-17,argo,case_lag_3,-0.11036608293096915,0.12746507839772736,0.033232937661546356,181
MX,2018-06-17,argo,case_lag_52,0.27171732737787263,0.12746507839772736,0.033232937661546356,181
MX,2018-06-17,argo,case_lag_104,0.03162796008615862,0.12746507839772736,0.033232937661546356,181
MX,2018-06-17,argo,search_dengue,0.018752450744671027,0.12746507839772736,0.033232937661546356,181
MX,2018-06-17,argo,search_dengue_dengue_dengue,0.051169079973150594,0.12746507839772736,0.033232937661546356,181
MX,2018-06-17,argo,search_el_dengue,0,0.12746507839772736,0.033232937661546356,181
MX,2018-06-17,argo,search_dengue_sintomas,0,0.12746507839772736,0.033232937661546356,181
MX,2018-06-17,argo,search_sintomas_del_dengue,0,0.12746507839772736,0.033232937661546356,181
MX,2018-06-17,argo,search_dengue_hemorragico,0.017917458801723067,0.12746507839772736,0.033232937661546356,181
MX,2018-06-17,argo,search_sintomas_de_dengue,0,0.12746507839772736,0.033232937661546356,181
MX,2018-06-17,argo,search_que_es_dengue,0.05077831360502207,0.12746507839772736,0.033232937661546356,181
MX,2018-06-17,argo,search_dengue_clasico,0,0.12746507839772736,0.033232937661546356,181
MX,2018-06-17,argo,search_dengue_mosquito,0,0.12746507839772736,0.033232937661546356,181
MX,2018-06-17,argo,search_mosquito,0.007972619354846068,0.12746507839772736,0.033232937661546356,181
MX,2018-06-24,ar,case_lag_1,0.4997213829921761,-0.6266658189463324,NA,182
MX,2018-06-24,ar,case_lag_2,0.132774849988562,-0.6266658189463324,NA,182
MX,2018-06-24,ar,case_lag_3,-0.10527593421197874,-0.6266658189463324,NA,182
MX,2018-06-24,ar,case_lag_52,0.44681876291342626,-0.6266658189463324,NA,182
MX,2018-06-24,ar,case_lag_104,0.07909686747777822,-0.6266658189463324,NA,182
MX,2018-06-24,argo,case_lag_1,0.6077627398086128,0.10445899498379241,0.033078124373284924,182
MX,2018-06-24,argo,case_lag_2,0.11955046701330187,0.10445899498379241,0.033078124373284924,182
MX,2018-06-24,argo,case_lag_3,-0.11128997581628747,0.10445899498379241,0.033078124373284924,182
MX,2018-06-24,argo,case_lag_52,0.2723659631917883,0.10445899498379241,0.033078124373284924,182
MX,2018-06-24,argo,case_lag_104,0.03209477854684241,0.10445899498379241,0.033078124373284924,182
MX,2018-06-24,argo,search_dengue,0.00755837671358687,0.10445899498379241,0.033078124373284924,182
MX,2018-06-24,argo,search_dengue_dengue_dengue,0.05559110463197912,0.10445899498379241,0.033078124373284924,182
MX,2018-06-24,argo,search_el_dengue,0,0.10445899498379241,0.033078124373284924,182
MX,2018-06-24,argo,search_dengue_sintomas,0,0.10445899498379241,0.033078124373284924,182
MX,2018-06-24,argo,search_sintomas_del_dengue,0,0.10445899498379241,0.033078124373284924,182
MX,2018-06-24,argo,search_dengue_hemorragico,0.015235878895571393,0.10445899498379241,0.033078124373284924,182
MX,2018-06-24,argo,search_sintomas_de_dengue,0,0.10445899498379241,0.033078124373284924,182
MX,2018-06-24,argo,search_que_es_dengue,0.05241416612608274,0.10445899498379241,0.033078124373284924,182
MX,2018-06-24,argo,search_dengue_clasico,0,0.10445899498379241,0.033078124373284924,182
MX,2018-06-24,argo,search_dengue_mosquito,0,0.10445899498379241,0.033078124373284924,182
MX,2018-06-24,argo,search_mosquito,0.011803348696264607,0.10445899498379241,0.033078124373284924,182
MX,2018-07-01,ar,case_lag_1,0.499807304508512,-0.6262200874201115,NA,183
MX,2018-07-01,ar,case_lag_2,0.13404159750681968,-0.6262200874201115,NA,183
MX,2018-07-01,ar,case_lag_3,-0.1054823493615305,-0.6262200874201115,NA,183
MX,2018-07-01,ar,case_lag_52,0.4462028433500828,-0.6262200874201115,NA,183
MX,2018-07-01,ar,case_lag_104,0.07878796657059096,-0.6262200874201115,NA,183
MX,2018-07-01,argo,case_lag_1,0.6664209426725562,0.1481336009339147,0.043422874338301845,183
MX,2018-07-01,argo,case_lag_2,0.13403383287776732,0.1481336009339147,0.043422874338301845,183
MX,2018-07-01,argo,case_lag_3,-0.1204867066281847,0.1481336009339147,0.043422874338301845,183
MX,2018-07-01,argo,case_lag_52,0.2368270466271198,0.1481336009339147,0.043422874338301845,183
MX,2018-07-01,argo,case_lag_104,0.01776476234080986,0.1481336009339147,0.043422874338301845,183
MX,2018-07-01,argo,search_dengue,0,0.1481336009339147,0.043422874338301845,183
MX,2018-07-01,argo,search_dengue_dengue_dengue,0.027350917192196986,0.1481336009339147,0.043422874338301845,183
MX,2018-07-01,argo,search_el_dengue,0,0.1481336009339147,0.043422874338301845,183
MX,2018-07-01,argo,search_dengue_sintomas,0,0.1481336009339147,0.043422874338301845,183
MX,2018-07-01,argo,search_sintomas_del_dengue,0,0.1481336009339147,0.043422874338301845,183
MX,2018-07-01,argo,search_dengue_hemorragico,0.010875278195211932,0.1481336009339147,0.043422874338301845,183
MX,2018-07-01,argo,search_sintomas_de_dengue,0,0.1481336009339147,0.043422874338301845,183
MX,2018-07-01,argo,search_que_es_dengue,0.04116049038192273,0.1481336009339147,0.043422874338301845,183
MX,2018-07-01,argo,search_dengue_clasico,0,0.1481336009339147,0.043422874338301845,183
MX,2018-07-01,argo,search_dengue_mosquito,0,0.1481336009339147,0.043422874338301845,183
MX,2018-07-01,argo,search_mosquito,0.010399430905174529,0.1481336009339147,0.043422874338301845,183
MX,2018-07-08,ar,case_lag_1,0.5048457261711187,-0.6194892880497633,NA,184
MX,2018-07-08,ar,case_lag_2,0.1320349559557193,-0.6194892880497633,NA,184
MX,2018-07-08,ar,case_lag_3,-0.10362128820379782,-0.6194892880497633,NA,184
MX,2018-07-08,ar,case_lag_52,0.4422177337707166,-0.6194892880497633,NA,184
MX,2018-07-08,ar,case_lag_104,0.07776281868050534,-0.6194892880497633,NA,184
MX,2018-07-08,argo,case_lag_1,0.6705160919333821,0.10108922293438027,0.04299022352030024,184
MX,2018-07-08,argo,case_lag_2,0.1299240027731775,0.10108922293438027,0.04299022352030024,184
MX,2018-07-08,argo,case_lag_3,-0.11501508985145478,0.10108922293438027,0.04299022352030024,184
MX,2018-07-08,argo,case_lag_52,0.23171047103473777,0.10108922293438027,0.04299022352030024,184
MX,2018-07-08,argo,case_lag_104,0.013138144066297,0.10108922293438027,0.04299022352030024,184
MX,2018-07-08,argo,search_dengue,0,0.10108922293438027,0.04299022352030024,184
MX,2018-07-08,argo,search_dengue_dengue_dengue,0.021500241697843418,0.10108922293438027,0.04299022352030024,184
MX,2018-07-08,argo,search_el_dengue,0,0.10108922293438027,0.04299022352030024,184
MX,2018-07-08,argo,search_dengue_sintomas,0,0.10108922293438027,0.04299022352030024,184
MX,2018-07-08,argo,search_sintomas_del_dengue,0,0.10108922293438027,0.04299022352030024,184
MX,2018-07-08,argo,search_dengue_hemorragico,0.018348208209570022,0.10108922293438027,0.04299022352030024,184
MX,2018-07-08,argo,search_sintomas_de_dengue,0,0.10108922293438027,0.04299022352030024,184
MX,2018-07-08,argo,search_que_es_dengue,0.03249450342667456,0.10108922293438027,0.04299022352030024,184
MX,2018-07-08,argo,search_dengue_clasico,0,0.10108922293438027,0.04299022352030024,184
MX,2018-07-08,argo,search_dengue_mosquito,0,0.10108922293438027,0.04299022352030024,184
MX,2018-07-08,argo,search_mosquito,0.04086248248565239,0.10108922293438027,0.04299022352030024,184
MX,2018-07-15,ar,case_lag_1,0.5092033807045201,-0.6149178594719997,NA,185
MX,2018-07-15,ar,case_lag_2,0.13185035665089112,-0.6149178594719997,NA,185
MX,2018-07-15,ar,case_lag_3,-0.10435296436654415,-0.6149178594719997,NA,185
MX,2018-07-15,ar,case_lag_52,0.43935167514882306,-0.6149178594719997,NA,185
MX,2018-07-15,ar,case_lag_104,0.07711898181180872,-0.6149178594719997,NA,185
MX,2018-07-15,argo,case_lag_1,0.6724661046914135,0.08887551597640808,0.04267490443060455,185
MX,2018-07-15,argo,case_lag_2,0.12986896104119622,0.08887551597640808,0.04267490443060455,185
MX,2018-07-15,argo,case_lag_3,-0.11461804379823282,0.08887551597640808,0.04267490443060455,185
MX,2018-07-15,argo,case_lag_52,0.23051869723268054,0.08887551597640808,0.04267490443060455,185
MX,2018-07-15,argo,case_lag_104,0.012564526453539322,0.08887551597640808,0.04267490443060455,185
MX,2018-07-15,argo,search_dengue,0,0.08887551597640808,0.04267490443060455,185
MX,2018-07-15,argo,search_dengue_dengue_dengue,0.01572004208888431,0.08887551597640808,0.04267490443060455,185
MX,2018-07-15,argo,search_el_dengue,0,0.08887551597640808,0.04267490443060455,185
MX,2018-07-15,argo,search_dengue_sintomas,0,0.08887551597640808,0.04267490443060455,185
MX,2018-07-15,argo,search_sintomas_del_dengue,0,0.08887551597640808,0.04267490443060455,185
MX,2018-07-15,argo,search_dengue_hemorragico,0.01924905407727637,0.08887551597640808,0.04267490443060455,185
MX,2018-07-15,argo,search_sintomas_de_dengue,0,0.08887551597640808,0.04267490443060455,185
MX,2018-07-15,argo,search_que_es_dengue,0.032770765389848876,0.08887551597640808,0.04267490443060455,185
MX,2018-07-15,argo,search_dengue_clasico,0,0.08887551597640808,0.04267490443060455,185
MX,2018-07-15,argo,search_dengue_mosquito,0,0.08887551597640808,0.04267490443060455,185
MX,2018-07-15,argo,search_mosquito,0.047220404127797835,0.08887551597640808,0.04267490443060455,185
MX,2018-07-22,ar,case_lag_1,0.5116334579879819,-0.6124563630094155,NA,186
MX,2018-07-22,ar,case_lag_2,0.13309130625538607,-0.6124563630094155,NA,186
MX,2018-07-22,ar,case_lag_3,-0.10538036624942361,-0.6124563630094155,NA,186
MX,2018-07-22,ar,case_lag_52,0.43676650046572085,-0.6124563630094155,NA,186
MX,2018-07-22,ar,case_lag_104,0.07713655968244887,-0.6124563630094155,NA,186
MX,2018-07-22,argo,case_lag_1,0.7455776707029881,0.24388745128516032,0.05604273220388205,186
MX,2018-07-22,argo,case_lag_2,0.14696590163814233,0.24388745128516032,0.05604273220388205,186
MX,2018-07-22,argo,case_lag_3,-0.13176205974571123,0.24388745128516032,0.05604273220388205,186
MX,2018-07-22,argo,case_lag_52,0.18090225708268487,0.24388745128516032,0.05604273220388205,186
MX,2018-07-22,argo,case_lag_104,0,0.24388745128516032,0.05604273220388205,186
MX,2018-07-22,argo,search_dengue,0,0.24388745128516032,0.05604273220388205,186
MX,2018-07-22,argo,search_dengue_dengue_dengue,0,0.24388745128516032,0.05604273220388205,186
MX,2018-07-22,argo,search_el_dengue,0,0.24388745128516032,0.05604273220388205,186
MX,2018-07-22,argo,search_dengue_sintomas,0,0.24388745128516032,0.05604273220388205,186
MX,2018-07-22,argo,search_sintomas_del_dengue,0,0.24388745128516032,0.05604273220388205,186
MX,2018-07-22,argo,search_dengue_hemorragico,0.011864811519376912,0.24388745128516032,0.05604273220388205,186
MX,2018-07-22,argo,search_sintomas_de_dengue,0,0.24388745128516032,0.05604273220388205,186
MX,2018-07-22,argo,search_que_es_dengue,0.019968216607464326,0.24388745128516032,0.05604273220388205,186
MX,2018-07-22,argo,search_dengue_clasico,0,0.24388745128516032,0.05604273220388205,186
MX,2018-07-22,argo,search_dengue_mosquito,0,0.24388745128516032,0.05604273220388205,186
MX,2018-07-22,argo,search_mosquito,0.009314611705554362,0.24388745128516032,0.05604273220388205,186
MX,2018-07-29,ar,case_lag_1,0.5154004311225969,-0.6091460520283998,NA,187
MX,2018-07-29,ar,case_lag_2,0.13402194292680716,-0.6091460520283998,NA,187
MX,2018-07-29,ar,case_lag_3,-0.10548442311853445,-0.6091460520283998,NA,187
MX,2018-07-29,ar,case_lag_52,0.431679355236627,-0.6091460520283998,NA,187
MX,2018-07-29,ar,case_lag_104,0.07782680205823982,-0.6091460520283998,NA,187
MX,2018-07-29,argo,case_lag_1,0.8357770074575763,0.41009998912236156,0.08042423452310317,187
MX,2018-07-29,argo,case_lag_2,0.17668424775483918,0.41009998912236156,0.08042423452310317,187
MX,2018-07-29,argo,case_lag_3,-0.15252318687837754,0.41009998912236156,0.08042423452310317,187
MX,2018-07-29,argo,case_lag_52,0.07638246509476701,0.41009998912236156,0.08042423452310317,187
MX,2018-07-29,argo,case_lag_104,0,0.41009998912236156,0.08042423452310317,187
MX,2018-07-29,argo,search_dengue,0,0.41009998912236156,0.08042423452310317,187
MX,2018-07-29,argo,search_dengue_dengue_dengue,0,0.41009998912236156,0.08042423452310317,187
MX,2018-07-29,argo,search_el_dengue,0,0.41009998912236156,0.08042423452310317,187
MX,2018-07-29,argo,search_dengue_sintomas,0,0.41009998912236156,0.08042423452310317,187
MX,2018-07-29,argo,search_sintomas_del_dengue,0,0.41009998912236156,0.08042423452310317,187
MX,2018-07-29,argo,search_dengue_hemorragico,0,0.41009998912236156,0.08042423452310317,187
MX,2018-07-29,argo,search_sintomas_de_dengue,0,0.41009998912236156,0.08042423452310317,187
MX,2018-07-29,argo,search_que_es_dengue,0,0.41009998912236156,0.08042423452310317,187
MX,2018-07-29,argo,search_dengue_clasico,0,0.41009998912236156,0.08042423452310317,187
MX,2018-07-29,argo,search_dengue_mosquito,0,0.41009998912236156,0.08042423452310317,187
MX,2018-07-29,argo,search_mosquito,0,0.41009998912236156,0.08042423452310317,187
MX,2018-08-05,ar,case_lag_1,0.5168139195685206,-0.6107850990537249,NA,188
MX,2018-08-05,ar,case_lag_2,0.13347666794158883,-0.6107850990537249,NA,188
MX,2018-08-05,ar,case_lag_3,-0.10535142584982501,-0.6107850990537249,NA,188
MX,2018-08-05,ar,case_lag_52,0.43052095150639136,-0.6107850990537249,NA,188
MX,2018-08-05,ar,case_lag_104,0.07838480291264745,-0.6107850990537249,NA,188
MX,2018-08-05,argo,case_lag_1,0.8942497152717802,0.5875785775635629,0.09619344634480145,188
MX,2018-08-05,argo,case_lag_2,0.1802172415263167,0.5875785775635629,0.09619344634480145,188
MX,2018-08-05,argo,case_lag_3,-0.15934087459048057,0.5875785775635629,0.09619344634480145,188
MX,2018-08-05,argo,case_lag_52,0,0.5875785775635629,0.09619344634480145,188
MX,2018-08-05,argo,case_lag_104,0,0.5875785775635629,0.09619344634480145,188
MX,2018-08-05,argo,search_dengue,0,0.5875785775635629,0.09619344634480145,188
MX,2018-08-05,argo,search_dengue_dengue_dengue,0,0.5875785775635629,0.09619344634480145,188
MX,2018-08-05,argo,search_el_dengue,0,0.5875785775635629,0.09619344634480145,188
MX,2018-08-05,argo,search_dengue_sintomas,0,0.5875785775635629,0.09619344634480145,188
MX,2018-08-05,argo,search_sintomas_del_dengue,0,0.5875785775635629,0.09619344634480145,188
MX,2018-08-05,argo,search_dengue_hemorragico,0,0.5875785775635629,0.09619344634480145,188
MX,2018-08-05,argo,search_sintomas_de_dengue,0,0.5875785775635629,0.09619344634480145,188
MX,2018-08-05,argo,search_que_es_dengue,0,0.5875785775635629,0.09619344634480145,188
MX,2018-08-05,argo,search_dengue_clasico,0,0.5875785775635629,0.09619344634480145,188
MX,2018-08-05,argo,search_dengue_mosquito,0,0.5875785775635629,0.09619344634480145,188
MX,2018-08-05,argo,search_mosquito,0,0.5875785775635629,0.09619344634480145,188
MX,2018-08-12,ar,case_lag_1,0.5166598366255583,-0.6169081909893039,NA,189
MX,2018-08-12,ar,case_lag_2,0.13458162902713822,-0.6169081909893039,NA,189
MX,2018-08-12,ar,case_lag_3,-0.10599646210951261,-0.6169081909893039,NA,189
MX,2018-08-12,ar,case_lag_52,0.4307034657831457,-0.6169081909893039,NA,189
MX,2018-08-12,ar,case_lag_104,0.07893622342922932,-0.6169081909893039,NA,189
MX,2018-08-12,argo,case_lag_1,0.8636432246611614,0.48807698868397775,0.08708991091583644,189
MX,2018-08-12,argo,case_lag_2,0.18104079978054577,0.48807698868397775,0.08708991091583644,189
MX,2018-08-12,argo,case_lag_3,-0.157077121661929,0.48807698868397775,0.08708991091583644,189
MX,2018-08-12,argo,case_lag_52,0.03992980745546112,0.48807698868397775,0.08708991091583644,189
MX,2018-08-12,argo,case_lag_104,0,0.48807698868397775,0.08708991091583644,189
MX,2018-08-12,argo,search_dengue,0,0.48807698868397775,0.08708991091583644,189
MX,2018-08-12,argo,search_dengue_dengue_dengue,0,0.48807698868397775,0.08708991091583644,189
MX,2018-08-12,argo,search_el_dengue,0,0.48807698868397775,0.08708991091583644,189
MX,2018-08-12,argo,search_dengue_sintomas,0,0.48807698868397775,0.08708991091583644,189
MX,2018-08-12,argo,search_sintomas_del_dengue,0,0.48807698868397775,0.08708991091583644,189
MX,2018-08-12,argo,search_dengue_hemorragico,0,0.48807698868397775,0.08708991091583644,189
MX,2018-08-12,argo,search_sintomas_de_dengue,0,0.48807698868397775,0.08708991091583644,189
MX,2018-08-12,argo,search_que_es_dengue,0,0.48807698868397775,0.08708991091583644,189
MX,2018-08-12,argo,search_dengue_clasico,0,0.48807698868397775,0.08708991091583644,189
MX,2018-08-12,argo,search_dengue_mosquito,0,0.48807698868397775,0.08708991091583644,189
MX,2018-08-12,argo,search_mosquito,0,0.48807698868397775,0.08708991091583644,189
MX,2018-08-19,ar,case_lag_1,0.518894480233757,-0.6275097861421148,NA,190
MX,2018-08-19,ar,case_lag_2,0.1322701614847139,-0.6275097861421148,NA,190
MX,2018-08-19,ar,case_lag_3,-0.10539492794964209,-0.6275097861421148,NA,190
MX,2018-08-19,ar,case_lag_52,0.43097214028926206,-0.6275097861421148,NA,190
MX,2018-08-19,ar,case_lag_104,0.07984713323773643,-0.6275097861421148,NA,190
MX,2018-08-19,argo,case_lag_1,0.8409260249047344,0.39372516909543087,0.07882130247920911,190
MX,2018-08-19,argo,case_lag_2,0.17442276944947005,0.39372516909543087,0.07882130247920911,190
MX,2018-08-19,argo,case_lag_3,-0.15245107534656938,0.39372516909543087,0.07882130247920911,190
MX,2018-08-19,argo,case_lag_52,0.0764875494095914,0.39372516909543087,0.07882130247920911,190
MX,2018-08-19,argo,case_lag_104,0,0.39372516909543087,0.07882130247920911,190
MX,2018-08-19,argo,search_dengue,0,0.39372516909543087,0.07882130247920911,190
MX,2018-08-19,argo,search_dengue_dengue_dengue,0,0.39372516909543087,0.07882130247920911,190
MX,2018-08-19,argo,search_el_dengue,0,0.39372516909543087,0.07882130247920911,190
MX,2018-08-19,argo,search_dengue_sintomas,0,0.39372516909543087,0.07882130247920911,190
MX,2018-08-19,argo,search_sintomas_del_dengue,0,0.39372516909543087,0.07882130247920911,190
MX,2018-08-19,argo,search_dengue_hemorragico,0,0.39372516909543087,0.07882130247920911,190
MX,2018-08-19,argo,search_sintomas_de_dengue,0,0.39372516909543087,0.07882130247920911,190
MX,2018-08-19,argo,search_que_es_dengue,3.3459851610206573e-4,0.39372516909543087,0.07882130247920911,190
MX,2018-08-19,argo,search_dengue_clasico,0,0.39372516909543087,0.07882130247920911,190
MX,2018-08-19,argo,search_dengue_mosquito,0,0.39372516909543087,0.07882130247920911,190
MX,2018-08-19,argo,search_mosquito,0,0.39372516909543087,0.07882130247920911,190
MX,2018-08-26,ar,case_lag_1,0.5172231123050083,-0.6121499309341477,NA,191
MX,2018-08-26,ar,case_lag_2,0.13266639943557254,-0.6121499309341477,NA,191
MX,2018-08-26,ar,case_lag_3,-0.10377415666267982,-0.6121499309341477,NA,191
MX,2018-08-26,ar,case_lag_52,0.4289138887567446,-0.6121499309341477,NA,191
MX,2018-08-26,ar,case_lag_104,0.07924599520664874,-0.6121499309341477,NA,191
MX,2018-08-26,argo,case_lag_1,0.8137808162158734,0.3450286584787401,0.07088253545341798,191
MX,2018-08-26,argo,case_lag_2,0.16901250057327225,0.3450286584787401,0.07088253545341798,191
MX,2018-08-26,argo,case_lag_3,-0.14695890642837073,0.3450286584787401,0.07088253545341798,191
MX,2018-08-26,argo,case_lag_52,0.10681153269107992,0.3450286584787401,0.07088253545341798,191
MX,2018-08-26,argo,case_lag_104,0,0.3450286584787401,0.07088253545341798,191
MX,2018-08-26,argo,search_dengue,0,0.3450286584787401,0.07088253545341798,191
MX,2018-08-26,argo,search_dengue_dengue_dengue,0,0.3450286584787401,0.07088253545341798,191
MX,2018-08-26,argo,search_el_dengue,0,0.3450286584787401,0.07088253545341798,191
MX,2018-08-26,argo,search_dengue_sintomas,0,0.3450286584787401,0.07088253545341798,191
MX,2018-08-26,argo,search_sintomas_del_dengue,0,0.3450286584787401,0.07088253545341798,191
MX,2018-08-26,argo,search_dengue_hemorragico,0,0.3450286584787401,0.07088253545341798,191
MX,2018-08-26,argo,search_sintomas_de_dengue,0,0.3450286584787401,0.07088253545341798,191
MX,2018-08-26,argo,search_que_es_dengue,0.007739028722034772,0.3450286584787401,0.07088253545341798,191
MX,2018-08-26,argo,search_dengue_clasico,0,0.3450286584787401,0.07088253545341798,191
MX,2018-08-26,argo,search_dengue_mosquito,0,0.3450286584787401,0.07088253545341798,191
MX,2018-08-26,argo,search_mosquito,0,0.3450286584787401,0.07088253545341798,191
MX,2018-09-02,ar,case_lag_1,0.5136981641062649,-0.6313897942801513,NA,192
MX,2018-09-02,ar,case_lag_2,0.13559169873076196,-0.6313897942801513,NA,192
MX,2018-09-02,ar,case_lag_3,-0.10492345764502395,-0.6313897942801513,NA,192
MX,2018-09-02,ar,case_lag_52,0.43296785342065197,-0.6313897942801513,NA,192
MX,2018-09-02,ar,case_lag_104,0.079688092742056807,-0.6313897942801513,NA,192
MX,2018-09-02,argo,case_lag_1,0.789028124050351,0.27339951148189456,0.06520145518875081,192
MX,2018-09-02,argo,case_lag_2,0.1712356861462826,0.27339951148189456,0.06520145518875081,192
MX,2018-09-02,argo,case_lag_3,-0.14608863731194285,0.27339951148189456,0.06520145518875081,192
MX,2018-09-02,argo,case_lag_52,0.1360469196160123,0.27339951148189456,0.06520145518875081,192
MX,2018-09-02,argo,case_lag_104,0,0.27339951148189456,0.06520145518875081,192
MX,2018-09-02,argo,search_dengue,0,0.27339951148189456,0.06520145518875081,192
MX,2018-09-02,argo,search_dengue_dengue_dengue,0,0.27339951148189456,0.06520145518875081,192
MX,2018-09-02,argo,search_el_dengue,0,0.27339951148189456,0.06520145518875081,192
MX,2018-09-02,argo,search_dengue_sintomas,0,0.27339951148189456,0.06520145518875081,192
MX,2018-09-02,argo,search_sintomas_del_dengue,0,0.27339951148189456,0.06520145518875081,192
MX,2018-09-02,argo,search_dengue_hemorragico,0,0.27339951148189456,0.06520145518875081,192
MX,2018-09-02,argo,search_sintomas_de_dengue,0,0.27339951148189456,0.06520145518875081,192
MX,2018-09-02,argo,search_que_es_dengue,0.014109011419999278,0.27339951148189456,0.06520145518875081,192
MX,2018-09-02,argo,search_dengue_clasico,0,0.27339951148189456,0.06520145518875081,192
MX,2018-09-02,argo,search_dengue_mosquito,0,0.27339951148189456,0.06520145518875081,192
MX,2018-09-02,argo,search_mosquito,0,0.27339951148189456,0.06520145518875081,192
MX,2018-09-09,ar,case_lag_1,0.518172358726089,-0.6458904600539446,NA,193
MX,2018-09-09,ar,case_lag_2,0.13030203922862316,-0.6458904600539446,NA,193
MX,2018-09-09,ar,case_lag_3,-0.10329051190596837,-0.6458904600539446,NA,193
MX,2018-09-09,ar,case_lag_52,0.4348141742391172,-0.6458904600539446,NA,193
MX,2018-09-09,ar,case_lag_104,0.07928801163013563,-0.6458904600539446,NA,193
MX,2018-09-09,argo,case_lag_1,0.6209697677254598,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-09,argo,case_lag_2,0.12807248386139783,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-09,argo,case_lag_3,-0.10463889429336096,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-09,argo,case_lag_52,0.26792336397587935,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-09,argo,case_lag_104,0.028424106514424598,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-09,argo,search_dengue,0.02121443616095162,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-09,argo,search_dengue_dengue_dengue,0,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-09,argo,search_el_dengue,0,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-09,argo,search_dengue_sintomas,0,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-09,argo,search_sintomas_del_dengue,0,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-09,argo,search_dengue_hemorragico,0.012294387487112625,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-09,argo,search_sintomas_de_dengue,0,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-09,argo,search_que_es_dengue,0.04245094312152077,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-09,argo,search_dengue_clasico,0,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-09,argo,search_dengue_mosquito,0,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-09,argo,search_mosquito,0.0982803512908564,-0.18958400705266332,0.030711917629419327,193
MX,2018-09-16,ar,case_lag_1,0.5214493839595756,-0.6567980307113385,NA,194
MX,2018-09-16,ar,case_lag_2,0.1336459608525602,-0.6567980307113385,NA,194
MX,2018-09-16,ar,case_lag_3,-0.10743166646421069,-0.6567980307113385,NA,194
MX,2018-09-16,ar,case_lag_52,0.4343271504857452,-0.6567980307113385,NA,194
MX,2018-09-16,ar,case_lag_104,0.07915041860637317,-0.6567980307113385,NA,194
MX,2018-09-16,argo,case_lag_1,0.4918315859145238,-0.47745109538983144,0.009927431425190977,194
MX,2018-09-16,argo,case_lag_2,0.11463716852541546,-0.47745109538983144,0.009927431425190977,194
MX,2018-09-16,argo,case_lag_3,-0.08765246336512941,-0.47745109538983144,0.009927431425190977,194
MX,2018-09-16,argo,case_lag_52,0.3395825382910727,-0.47745109538983144,0.009927431425190977,194
MX,2018-09-16,argo,case_lag_104,0.05269783967799314,-0.47745109538983144,0.009927431425190977,194
