geo,origin_week,calendar_week,prediction_week,prediction_lead,actual,predicted,APE,model,lambda,n_nonzero_search,train_n,reporting_lag,transform,case_lags
MX,2018-01-21,2018-02-18,2018-02-04,2,290,282.95799208569355,2.428278591140156,argo,0.03434383431783771,3,160,4,log1p,"1,2,3,52,104"
MX,2018-01-21,2018-02-18,2018-02-11,3,360,289.5543322052765,19.568241054089857,argo,0.03434383431783771,3,160,4,log1p,"1,2,3,52,104"
MX,2018-01-21,2018-02-18,2018-02-18,4,414,282.2624582650204,31.820662254825983,argo,0.03434383431783771,3,160,4,log1p,"1,2,3,52,104"
MX,2018-01-28,2018-02-25,2018-02-04,1,290,258.4572355564739,10.876815325353826,ar,NA,0,161,4,log1p,"1,2,3,52,104"
MX,2018-01-28,2018-02-25,2018-02-11,2,360,265.37548977436234,26.284586173788238,ar,NA,0,161,4,log1p,"1,2,3,52,104"
MX,2018-01-28,2018-02-25,2018-02-18,3,414,281.2538580540857,32.0642854941822,ar,NA,0,161,4,log1p,"1,2,3,52,104"
MX,2018-01-28,2018-02-25,2018-02-25,4,429,260.7346031299513,39.22270323311158,ar,NA,0,161,4,log1p,"1,2,3,52,104"
MX,2018-01-28,2018-02-25,2018-02-04,1,290,299.4715763061876,3.2660607952371086,argo,0.03384892054167985,3,161,4,log1p,"1,2,3,52,104"
MX,2018-01-28,2018-02-25,2018-02-11,2,360,303.8161337440212,15.606629515549663,argo,0.03384892054167985,3,161,4,log1p,"1,2,3,52,104"
MX,2018-01-28,2018-02-25,2018-02-18,3,414,292.4165861148293,29.367974368398723,argo,0.03384892054167985,3,161,4,log1p,"1,2,3,52,104"
MX,2018-01-28,2018-02-25,2018-02-25,4,429,321.4542486261783,25.068939714177553,argo,0.03384892054167985,3,161,4,log1p,"1,2,3,52,104"
MX,2018-02-04,2018-03-04,2018-02-11,1,360,279.08113820193796,22.47746161057279,ar,NA,0,162,4,log1p,"1,2,3,52,104"
MX,2018-02-04,2018-03-04,2018-02-18,2,414,293.35290134082544,29.14181127033202,ar,NA,0,162,4,log1p,"1,2,3,52,104"
MX,2018-02-04,2018-03-04,2018-02-25,3,429,268.3125106576421,37.45629122199484,ar,NA,0,162,4,log1p,"1,2,3,52,104"
MX,2018-02-04,2018-03-04,2018-03-04,4,488,297.71702277799943,38.992413365164055,ar,NA,0,162,4,log1p,"1,2,3,52,104"
MX,2018-02-04,2018-03-04,2018-02-11,1,360,301.50536333565066,16.248510184541484,argo,0.02289585871901103,3,162,4,log1p,"1,2,3,52,104"
MX,2018-02-04,2018-03-04,2018-02-18,2,414,292.1372823847813,29.435439037492433,argo,0.02289585871901103,3,162,4,log1p,"1,2,3,52,104"
MX,2018-02-04,2018-03-04,2018-02-25,3,429,322.8585718131029,24.74159165195736,argo,0.02289585871901103,3,162,4,log1p,"1,2,3,52,104"
MX,2018-02-04,2018-03-04,2018-03-04,4,488,387.41424465310985,20.611835112067652,argo,0.02289585871901103,3,162,4,log1p,"1,2,3,52,104"
MX,2018-02-11,2018-03-11,2018-02-18,1,414,327.01374145879157,21.011173560678365,ar,NA,0,163,4,log1p,"1,2,3,52,104"
MX,2018-02-11,2018-03-11,2018-02-25,2,429,294.2744726244241,31.40455183579858,ar,NA,0,163,4,log1p,"1,2,3,52,104"
MX,2018-02-11,2018-03-11,2018-03-04,3,488,315.2718580683659,35.39511105156437,ar,NA,0,163,4,log1p,"1,2,3,52,104"
MX,2018-02-11,2018-03-11,2018-03-11,4,469,311.04559785338256,33.67897700354317,ar,NA,0,163,4,log1p,"1,2,3,52,104"
MX,2018-02-11,2018-03-11,2018-02-18,1,414,321.6602482923351,22.304287852092973,argo,0.020214629771785234,3,163,4,log1p,"1,2,3,52,104"
MX,2018-02-11,2018-03-11,2018-02-25,2,429,347.6718332500009,18.957614627039423,argo,0.020214629771785234,3,163,4,log1p,"1,2,3,52,104"
MX,2018-02-11,2018-03-11,2018-03-04,3,488,408.8236726764912,16.224657238423937,argo,0.020214629771785234,3,163,4,log1p,"1,2,3,52,104"
MX,2018-02-11,2018-03-11,2018-03-11,4,469,461.46737044592925,1.6061043825310772,argo,0.020214629771785234,3,163,4,log1p,"1,2,3,52,104"
MX,2018-02-18,2018-03-18,2018-02-25,1,429,325.6924419953767,24.081015851893536,ar,NA,0,164,4,log1p,"1,2,3,52,104"
MX,2018-02-18,2018-03-18,2018-03-04,2,488,341.795864293961,29.959863874188315,ar,NA,0,164,4,log1p,"1,2,3,52,104"
MX,2018-02-18,2018-03-18,2018-03-11,3,469,326.80933944367155,30.317838071711822,ar,NA,0,164,4,log1p,"1,2,3,52,104"
MX,2018-02-18,2018-03-18,2018-03-18,4,438,277.0335855929498,36.750322923984065,ar,NA,0,164,4,log1p,"1,2,3,52,104"
MX,2018-02-18,2018-03-18,2018-02-25,1,429,404.80078386430426,5.640842922073598,argo,0.03784978360573717,3,164,4,log1p,"1,2,3,52,104"
MX,2018-02-18,2018-03-18,2018-03-04,2,488,446.6593837280994,8.471437760635373,argo,0.03784978360573717,3,164,4,log1p,"1,2,3,52,104"
MX,2018-02-18,2018-03-18,2018-03-11,3,469,474.39554582911296,1.150436210898286,argo,0.03784978360573717,3,164,4,log1p,"1,2,3,52,104"
MX,2018-02-18,2018-03-18,2018-03-18,4,438,421.85193435376624,3.686772978592183,argo,0.03784978360573717,3,164,4,log1p,"1,2,3,52,104"
MX,2018-02-25,2018-03-25,2018-03-04,1,488,385.03380794855445,21.09962951873884,ar,NA,0,165,4,log1p,"1,2,3,52,104"
MX,2018-02-25,2018-03-25,2018-03-11,2,469,359.6787178866603,23.30944181521102,ar,NA,0,165,4,log1p,"1,2,3,52,104"
MX,2018-02-25,2018-03-25,2018-03-18,3,438,293.1196251898666,33.077711143866075,ar,NA,0,165,4,log1p,"1,2,3,52,104"
MX,2018-02-25,2018-03-25,2018-03-25,4,275,320.26444172095745,16.459796989439074,ar,NA,0,165,4,log1p,"1,2,3,52,104"
MX,2018-02-25,2018-03-25,2018-03-04,1,488,465.57295117824543,4.595706725769379,argo,0.03717172818130227,3,165,4,log1p,"1,2,3,52,104"
MX,2018-02-25,2018-03-25,2018-03-11,2,469,493.1089877348157,5.140509111900999,argo,0.03717172818130227,3,165,4,log1p,"1,2,3,52,104"
MX,2018-02-25,2018-03-25,2018-03-18,3,438,432.84424159841365,1.1771137903165192,argo,0.03717172818130227,3,165,4,log1p,"1,2,3,52,104"
MX,2018-02-25,2018-03-25,2018-03-25,4,275,456.23803261076597,65.90473913118763,argo,0.03717172818130227,3,165,4,log1p,"1,2,3,52,104"
MX,2018-03-04,2018-04-01,2018-03-11,1,469,398.2121815495225,15.093351481978148,ar,NA,0,166,4,log1p,"1,2,3,52,104"
MX,2018-03-04,2018-04-01,2018-03-18,2,438,318.2308711180704,27.344549973043286,ar,NA,0,166,4,log1p,"1,2,3,52,104"
MX,2018-03-04,2018-04-01,2018-03-25,3,275,334.1527161629177,21.510078604697355,ar,NA,0,166,4,log1p,"1,2,3,52,104"
MX,2018-03-04,2018-04-01,2018-04-01,4,405,324.7244214002734,19.821130518451014,ar,NA,0,166,4,log1p,"1,2,3,52,104"
MX,2018-03-04,2018-04-01,2018-03-11,1,469,506.3257414294552,7.958580262143967,argo,0.04819035085846934,2,166,4,log1p,"1,2,3,52,104"
MX,2018-03-04,2018-04-01,2018-03-18,2,438,455.7141874270668,4.044335029010686,argo,0.04819035085846934,2,166,4,log1p,"1,2,3,52,104"
MX,2018-03-04,2018-04-01,2018-03-25,3,275,476.5823744701682,73.3026816255157,argo,0.04819035085846934,2,166,4,log1p,"1,2,3,52,104"
MX,2018-03-04,2018-04-01,2018-04-01,4,405,405.73692695983175,0.18195727403253054,argo,0.04819035085846934,2,166,4,log1p,"1,2,3,52,104"
MX,2018-03-11,2018-04-08,2018-03-18,1,438,341.67563205984214,21.991864826520057,ar,NA,0,167,4,log1p,"1,2,3,52,104"
MX,2018-03-11,2018-04-08,2018-03-25,2,275,353.10363999423987,28.401323634269044,ar,NA,0,167,4,log1p,"1,2,3,52,104"
MX,2018-03-11,2018-04-08,2018-04-01,3,405,334.20723260234803,17.479695653741228,ar,NA,0,167,4,log1p,"1,2,3,52,104"
MX,2018-03-11,2018-04-08,2018-04-08,4,455,254.0962552313158,44.154669179930586,ar,NA,0,167,4,log1p,"1,2,3,52,104"
MX,2018-03-11,2018-04-08,2018-03-18,1,438,463.430109095032,5.805960980600909,argo,0.07586261594739624,2,167,4,log1p,"1,2,3,52,104"
MX,2018-03-11,2018-04-08,2018-03-25,2,275,477.4256113816362,73.6093132296859,argo,0.07586261594739624,2,167,4,log1p,"1,2,3,52,104"
MX,2018-03-11,2018-04-08,2018-04-01,3,405,449.90608519680654,11.087922270816431,argo,0.07586261594739624,2,167,4,log1p,"1,2,3,52,104"
MX,2018-03-11,2018-04-08,2018-04-08,4,455,425.3262600719378,6.521701083090598,argo,0.07586261594739624,2,167,4,log1p,"1,2,3,52,104"
MX,2018-03-18,2018-04-15,2018-03-25,1,275,393.1740836087203,42.972394039534656,ar,NA,0,168,4,log1p,"1,2,3,52,104"
MX,2018-03-18,2018-04-15,2018-04-01,2,405,364.41620158092394,10.0206909676731,ar,NA,0,168,4,log1p,"1,2,3,52,104"
MX,2018-03-18,2018-04-15,2018-04-08,3,455,267.02755314677506,41.31262568202746,ar,NA,0,168,4,log1p,"1,2,3,52,104"
MX,2018-03-18,2018-04-15,2018-04-15,4,604,258.4859179282404,57.204318223801266,ar,NA,0,168,4,log1p,"1,2,3,52,104"
MX,2018-03-18,2018-04-15,2018-03-25,1,275,457.10934199492294,66.2215789072447,argo,0.0751937755609498,2,168,4,log1p,"1,2,3,52,104"
MX,2018-03-18,2018-04-15,2018-04-01,2,405,432.0158504200454,6.670580350628496,argo,0.0751937755609498,2,168,4,log1p,"1,2,3,52,104"
MX,2018-03-18,2018-04-15,2018-04-08,3,455,412.37132696460367,9.368939128658536,argo,0.0751937755609498,2,168,4,log1p,"1,2,3,52,104"
MX,2018-03-18,2018-04-15,2018-04-15,4,604,403.65602751958824,33.16953186761784,argo,0.0751937755609498,2,168,4,log1p,"1,2,3,52,104"
MX,2018-03-25,2018-04-22,2018-04-01,1,405,312.3341865659004,22.88044776150608,ar,NA,0,169,4,log1p,"1,2,3,52,104"
MX,2018-03-25,2018-04-22,2018-04-08,2,455,235.000304497321,48.35158142916022,ar,NA,0,169,4,log1p,"1,2,3,52,104"
MX,2018-03-25,2018-04-22,2018-04-15,3,604,242.0469720053484,59.925998012359535,ar,NA,0,169,4,log1p,"1,2,3,52,104"
MX,2018-03-25,2018-04-22,2018-04-22,4,571,286.820587015693,49.76872381511506,ar,NA,0,169,4,log1p,"1,2,3,52,104"
MX,2018-03-25,2018-04-22,2018-04-01,1,405,294.05733607443847,27.3932503519905,argo,0.06868056036241076,2,169,4,log1p,"1,2,3,52,104"
MX,2018-03-25,2018-04-22,2018-04-08,2,455,275.6119645033388,39.42594186739806,argo,0.06868056036241076,2,169,4,log1p,"1,2,3,52,104"
MX,2018-03-25,2018-04-22,2018-04-15,3,604,290.51344304301176,51.901747840560965,argo,0.06868056036241076,2,169,4,log1p,"1,2,3,52,104"
MX,2018-03-25,2018-04-22,2018-04-22,4,571,316.48184166322727,44.57410829015284,argo,0.06868056036241076,2,169,4,log1p,"1,2,3,52,104"
MX,2018-04-01,2018-04-29,2018-04-08,1,455,261.54118749904137,42.51842032988102,ar,NA,0,170,4,log1p,"1,2,3,52,104"
MX,2018-04-01,2018-04-29,2018-04-15,2,604,265.87063039410214,55.98168370958574,ar,NA,0,170,4,log1p,"1,2,3,52,104"
MX,2018-04-01,2018-04-29,2018-04-22,3,571,300.7576781521938,47.32790225005362,ar,NA,0,170,4,log1p,"1,2,3,52,104"
MX,2018-04-01,2018-04-29,2018-04-29,4,443,264.572393796867,40.27711200973656,ar,NA,0,170,4,log1p,"1,2,3,52,104"
MX,2018-04-01,2018-04-29,2018-04-08,1,455,340.66458420595524,25.128662811877973,argo,0.061730213739155965,2,170,4,log1p,"1,2,3,52,104"
MX,2018-04-01,2018-04-29,2018-04-15,2,604,353.5811164183238,41.46008006319143,argo,0.061730213739155965,2,170,4,log1p,"1,2,3,52,104"
MX,2018-04-01,2018-04-29,2018-04-22,3,571,365.7342185596764,35.948473106886794,argo,0.061730213739155965,2,170,4,log1p,"1,2,3,52,104"
MX,2018-04-01,2018-04-29,2018-04-29,4,443,352.12231756076557,20.5141495348159,argo,0.061730213739155965,2,170,4,log1p,"1,2,3,52,104"
MX,2018-04-08,2018-05-06,2018-04-15,1,604,338.1404426563107,44.01648300392207,ar,NA,0,171,4,log1p,"1,2,3,52,104"
MX,2018-04-08,2018-05-06,2018-04-22,2,571,362.19599719275254,36.56812658620796,ar,NA,0,171,4,log1p,"1,2,3,52,104"
MX,2018-04-08,2018-05-06,2018-04-29,3,443,295.6275436449818,33.266920170433,ar,NA,0,171,4,log1p,"1,2,3,52,104"
MX,2018-04-08,2018-05-06,2018-05-06,4,534,303.5407992019706,43.15715370749615,ar,NA,0,171,4,log1p,"1,2,3,52,104"
MX,2018-04-08,2018-05-06,2018-04-15,1,604,395.00304997574693,34.60214404375051,argo,0.023420797955430277,3,171,4,log1p,"1,2,3,52,104"
MX,2018-04-08,2018-05-06,2018-04-22,2,571,409.2922164527637,28.320102197414414,argo,0.023420797955430277,3,171,4,log1p,"1,2,3,52,104"
MX,2018-04-08,2018-05-06,2018-04-29,3,443,348.081210651224,21.426363284148078,argo,0.023420797955430277,3,171,4,log1p,"1,2,3,52,104"
MX,2018-04-08,2018-05-06,2018-05-06,4,534,350.74373393417386,34.31765282131576,argo,0.023420797955430277,3,171,4,log1p,"1,2,3,52,104"
MX,2018-04-15,2018-05-13,2018-04-22,1,571,478.70727707026964,16.163349024471167,ar,NA,0,172,4,log1p,"1,2,3,52,104"
MX,2018-04-15,2018-05-13,2018-04-29,2,443,368.94943595046976,16.715702945717887,ar,NA,0,172,4,log1p,"1,2,3,52,104"
MX,2018-04-15,2018-05-13,2018-05-06,3,534,340.3634543730867,36.26152539829837,ar,NA,0,172,4,log1p,"1,2,3,52,104"
MX,2018-04-15,2018-05-13,2018-05-13,4,601,362.0193650818346,39.76383276508575,ar,NA,0,172,4,log1p,"1,2,3,52,104"
MX,2018-04-15,2018-05-13,2018-04-22,1,571,510.1273953504088,10.660701339683225,argo,0.024800210248661265,3,172,4,log1p,"1,2,3,52,104"
MX,2018-04-15,2018-05-13,2018-04-29,2,443,411.944492057674,7.01027267321129,argo,0.024800210248661265,3,172,4,log1p,"1,2,3,52,104"
MX,2018-04-15,2018-05-13,2018-05-06,3,534,388.3230392740834,27.280329723954424,argo,0.024800210248661265,3,172,4,log1p,"1,2,3,52,104"
MX,2018-04-15,2018-05-13,2018-05-13,4,601,401.53201674986076,33.189348294532316,argo,0.024800210248661265,3,172,4,log1p,"1,2,3,52,104"
MX,2018-04-22,2018-05-20,2018-04-29,1,443,402.8762031327723,9.057290489216191,ar,NA,0,173,4,log1p,"1,2,3,52,104"
MX,2018-04-22,2018-05-20,2018-05-06,2,534,363.588739242148,31.91222111570262,ar,NA,0,173,4,log1p,"1,2,3,52,104"
MX,2018-04-22,2018-05-20,2018-05-13,3,601,373.1026767891098,37.9196877222779,ar,NA,0,173,4,log1p,"1,2,3,52,104"
MX,2018-04-22,2018-05-20,2018-05-20,4,730,409.5047680055827,43.90345643759141,ar,NA,0,173,4,log1p,"1,2,3,52,104"
MX,2018-04-22,2018-05-20,2018-04-29,1,443,429.2887149296184,3.0950982100184246,argo,0.018647565943840868,3,173,4,log1p,"1,2,3,52,104"
MX,2018-04-22,2018-05-20,2018-05-06,2,534,402.07881799652574,24.704341199152484,argo,0.018647565943840868,3,173,4,log1p,"1,2,3,52,104"
MX,2018-04-22,2018-05-20,2018-05-13,3,601,410.60351347009293,31.67994784191465,argo,0.018647565943840868,3,173,4,log1p,"1,2,3,52,104"
MX,2018-04-22,2018-05-20,2018-05-20,4,730,483.2374602770466,33.803087633281294,argo,0.018647565943840868,3,173,4,log1p,"1,2,3,52,104"
MX,2018-04-29,2018-05-27,2018-05-06,1,534,381.1269626536855,28.627909615414705,ar,NA,0,174,4,log1p,"1,2,3,52,104"
MX,2018-04-29,2018-05-27,2018-05-13,2,601,386.4902641919696,35.69213574176879,ar,NA,0,174,4,log1p,"1,2,3,52,104"
MX,2018-04-29,2018-05-27,2018-05-20,3,730,416.107461123,42.99897792835616,ar,NA,0,174,4,log1p,"1,2,3,52,104"
MX,2018-04-29,2018-05-27,2018-05-27,4,831,475.66250155491986,42.760228453078234,ar,NA,0,174,4,log1p,"1,2,3,52,104"
MX,2018-04-29,2018-05-27,2018-05-06,1,534,452.67286961516766,15.229799697534146,argo,0.002029478147441341,10,174,4,log1p,"1,2,3,52,104"
MX,2018-04-29,2018-05-27,2018-05-13,2,601,472.7491798037954,21.33957074812056,argo,0.002029478147441341,10,174,4,log1p,"1,2,3,52,104"
MX,2018-04-29,2018-05-27,2018-05-20,3,730,567.7403879696672,22.227344113744227,argo,0.002029478147441341,10,174,4,log1p,"1,2,3,52,104"
MX,2018-04-29,2018-05-27,2018-05-27,4,831,596.7401181136939,28.19011815719688,argo,0.002029478147441341,10,174,4,log1p,"1,2,3,52,104"
MX,2018-05-06,2018-06-03,2018-05-13,1,601,454.90602887592325,24.308481052259026,ar,NA,0,175,4,log1p,"1,2,3,52,104"
MX,2018-05-06,2018-06-03,2018-05-20,2,730,473.01317806200785,35.20367423808112,ar,NA,0,175,4,log1p,"1,2,3,52,104"
MX,2018-05-06,2018-06-03,2018-05-27,3,831,504.22866330177305,39.32266386260252,ar,NA,0,175,4,log1p,"1,2,3,52,104"
MX,2018-05-06,2018-06-03,2018-06-03,4,1013,584.9568348937207,42.255001491241785,ar,NA,0,175,4,log1p,"1,2,3,52,104"
MX,2018-05-06,2018-06-03,2018-05-13,1,601,513.1058571240578,14.62464939699537,argo,0.001987038527123091,10,175,4,log1p,"1,2,3,52,104"
MX,2018-05-06,2018-06-03,2018-05-20,2,730,610.5006807122439,16.369769765446037,argo,0.001987038527123091,10,175,4,log1p,"1,2,3,52,104"
MX,2018-05-06,2018-06-03,2018-05-27,3,831,612.8488302207292,26.251644979454973,argo,0.001987038527123091,10,175,4,log1p,"1,2,3,52,104"
MX,2018-05-06,2018-06-03,2018-06-03,4,1013,789.3973039426232,22.073316491350127,argo,0.001987038527123091,10,175,4,log1p,"1,2,3,52,104"
MX,2018-05-13,2018-06-10,2018-05-20,1,730,540.4238788214485,25.969331668294725,ar,NA,0,176,4,log1p,"1,2,3,52,104"
MX,2018-05-13,2018-06-10,2018-05-27,2,831,559.2664549036774,32.699584247451575,ar,NA,0,176,4,log1p,"1,2,3,52,104"
MX,2018-05-13,2018-06-10,2018-06-03,3,1013,613.5136765376232,39.43596480378844,ar,NA,0,176,4,log1p,"1,2,3,52,104"
MX,2018-05-13,2018-06-10,2018-06-10,4,1116,677.488773307568,39.293120671364875,ar,NA,0,176,4,log1p,"1,2,3,52,104"
MX,2018-05-13,2018-06-10,2018-05-20,1,730,658.9980850954245,9.726289712955552,argo,0.0016244364045415608,10,176,4,log1p,"1,2,3,52,104"
MX,2018-05-13,2018-06-10,2018-05-27,2,831,647.8536924043045,22.039266858687785,argo,0.0016244364045415608,10,176,4,log1p,"1,2,3,52,104"
MX,2018-05-13,2018-06-10,2018-06-03,3,1013,833.6928523290366,17.70060687768642,argo,0.0016244364045415608,10,176,4,log1p,"1,2,3,52,104"
MX,2018-05-13,2018-06-10,2018-06-10,4,1116,665.7970329216784,40.34076765934782,argo,0.0016244364045415608,10,176,4,log1p,"1,2,3,52,104"
MX,2018-05-20,2018-06-17,2018-05-27,1,831,648.6244967099308,21.946510624557067,ar,NA,0,177,4,log1p,"1,2,3,52,104"
MX,2018-05-20,2018-06-17,2018-06-03,2,1013,687.1260019746516,32.16920019993568,ar,NA,0,177,4,log1p,"1,2,3,52,104"
MX,2018-05-20,2018-06-17,2018-06-10,3,1116,713.7081921850104,36.04765303001699,ar,NA,0,177,4,log1p,"1,2,3,52,104"
MX,2018-05-20,2018-06-17,2018-06-17,4,1160,769.722155458997,33.64464177077612,ar,NA,0,177,4,log1p,"1,2,3,52,104"
MX,2018-05-20,2018-06-17,2018-05-27,1,831,677.6247432642493,18.456709595156518,argo,0.0014589500326989936,10,177,4,log1p,"1,2,3,52,104"
MX,2018-05-20,2018-06-17,2018-06-03,2,1013,879.3399010898289,13.194481629829328,argo,0.0014589500326989936,10,177,4,log1p,"1,2,3,52,104"
MX,2018-05-20,2018-06-17,2018-06-10,3,1116,672.8098808347524,39.71237626928741,argo,0.0014589500326989936,10,177,4,log1p,"1,2,3,52,104"
MX,2018-05-20,2018-06-17,2018-06-17,4,1160,760.0117679963334,34.481744138247116,argo,0.0014589500326989936,10,177,4,log1p,"1,2,3,52,104"
MX,2018-05-27,2018-06-24,2018-06-03,1,1013,777.1446778250045,23.28285510118416,ar,NA,0,178,4,log1p,"1,2,3,52,104"
MX,2018-05-27,2018-06-24,2018-06-10,2,1116,784.6255261168914,29.693053215332316,ar,NA,0,178,4,log1p,"1,2,3,52,104"
MX,2018-05-27,2018-06-24,2018-06-17,3,1160,803.3572475026996,30.745064870456932,ar,NA,0,178,4,log1p,"1,2,3,52,104"
MX,2018-05-27,2018-06-24,2018-06-24,4,1083,825.3853026655864,23.787137334664227,ar,NA,0,178,4,log1p,"1,2,3,52,104"
MX,2018-05-27,2018-06-24,2018-06-03,1,1013,938.365893208866,7.367631470003351,argo,0.0015839207613316583,10,178,4,log1p,"1,2,3,52,104"
MX,2018-05-27,2018-06-24,2018-06-10,2,1116,726.4560223688857,34.90537433970559,argo,0.0015839207613316583,10,178,4,log1p,"1,2,3,52,104"
MX,2018-05-27,2018-06-24,2018-06-17,3,1160,782.0077490647029,32.5855388737325,argo,0.0015839207613316583,10,178,4,log1p,"1,2,3,52,104"
MX,2018-05-27,2018-06-24,2018-06-24,4,1083,736.5744357988253,31.987586722176793,argo,0.0015839207613316583,10,178,4,log1p,"1,2,3,52,104"
MX,2018-06-03,2018-07-01,2018-06-10,1,1116,896.7100327284584,19.64963864440337,ar,NA,0,179,4,log1p,"1,2,3,52,104"
MX,2018-06-03,2018-07-01,2018-06-17,2,1160,890.6450785945459,23.220251845297767,ar,NA,0,179,4,log1p,"1,2,3,52,104"
MX,2018-06-03,2018-07-01,2018-06-24,3,1083,863.9199330807228,20.228999715538063,ar,NA,0,179,4,log1p,"1,2,3,52,104"
MX,2018-06-03,2018-07-01,2018-07-01,4,1127,887.5865331822318,21.243430950999837,ar,NA,0,179,4,log1p,"1,2,3,52,104"
MX,2018-06-03,2018-07-01,2018-06-10,1,1116,771.2006311904488,30.896000789386306,argo,0.0027385861701392524,10,179,4,log1p,"1,2,3,52,104"
MX,2018-06-03,2018-07-01,2018-06-17,2,1160,821.2377206792786,29.203644769027708,argo,0.0027385861701392524,10,179,4,log1p,"1,2,3,52,104"
MX,2018-06-03,2018-07-01,2018-06-24,3,1083,763.5274031250586,29.4988547437619,argo,0.0027385861701392524,10,179,4,log1p,"1,2,3,52,104"
MX,2018-06-03,2018-07-01,2018-07-01,4,1127,680.2305630352237,39.64236352837412,argo,0.0027385861701392524,10,179,4,log1p,"1,2,3,52,104"
MX,2018-06-10,2018-07-08,2018-06-17,1,1160,996.0128677361497,14.136821746883646,ar,NA,0,180,4,log1p,"1,2,3,52,104"
MX,2018-06-10,2018-07-08,2018-06-24,2,1083,942.1095255741741,13.009277416973768,ar,NA,0,180,4,log1p,"1,2,3,52,104"
MX,2018-06-10,2018-07-08,2018-07-01,3,1127,921.906446228642,18.19818578272919,ar,NA,0,180,4,log1p,"1,2,3,52,104"
MX,2018-06-10,2018-07-08,2018-07-08,4,1217,845.7096964052531,30.50865271937115,ar,NA,0,180,4,log1p,"1,2,3,52,104"
MX,2018-06-10,2018-07-08,2018-06-17,1,1160,1059.2223991959106,8.687724207249085,argo,0.0334679640254826,5,180,4,log1p,"1,2,3,52,104"
MX,2018-06-10,2018-07-08,2018-06-24,2,1083,959.7869693629342,11.377011139156583,argo,0.0334679640254826,5,180,4,log1p,"1,2,3,52,104"
MX,2018-06-10,2018-07-08,2018-07-01,3,1127,827.4535413032154,26.57910015055764,argo,0.0334679640254826,5,180,4,log1p,"1,2,3,52,104"
MX,2018-06-10,2018-07-08,2018-07-08,4,1217,742.0259931388149,39.02826679220913,argo,0.0334679640254826,5,180,4,log1p,"1,2,3,52,104"
MX,2018-06-17,2018-07-15,2018-06-24,1,1083,1019.1771153480531,5.893156477557422,ar,NA,0,181,4,log1p,"1,2,3,52,104"
MX,2018-06-17,2018-07-15,2018-07-01,2,1127,979.9439537821055,13.048451305935627,ar,NA,0,181,4,log1p,"1,2,3,52,104"
MX,2018-06-17,2018-07-15,2018-07-08,3,1217,868.944446253099,28.599470316097037,ar,NA,0,181,4,log1p,"1,2,3,52,104"
MX,2018-06-17,2018-07-15,2018-07-15,4,1239,855.0767757052934,30.9865394910982,ar,NA,0,181,4,log1p,"1,2,3,52,104"
MX,2018-06-17,2018-07-15,2018-06-24,1,1083,1016.5750323435412,6.133422682960181,argo,0.033232937661546356,5,181,4,log1p,"1,2,3,52,104"
MX,2018-06-17,2018-07-15,2018-07-01,2,1127,865.3794459718148,23.21389121811759,argo,0.033232937661546356,5,181,4,log1p,"1,2,3,52,104"
MX,2018-06-17,2018-07-15,2018-07-08,3,1217,761.1138823605659,37.45982889395514,argo,0.033232937661546356,5,181,4,log1p,"1,2,3,52,104"
MX,2018-06-17,2018-07-15,2018-07-15,4,1239,788.384852940199,36.36926126390645,argo,0.033232937661546356,5,181,4,log1p,"1,2,3,52,104"
MX,2018-06-24,2018-07-22,2018-07-01,1,1127,1011.0812666404829,10.2856018952544,ar,NA,0,182,4,log1p,"1,2,3,52,104"
MX,2018-06-24,2018-07-22,2018-07-08,2,1217,890.6202706784708,26.81838367473535,ar,NA,0,182,4,log1p,"1,2,3,52,104"
MX,2018-06-24,2018-07-22,2018-07-15,3,1239,864.4118402302696,30.233104097637643,ar,NA,0,182,4,log1p,"1,2,3,52,104"
MX,2018-06-24,2018-07-22,2018-07-22,4,1250,862.0289919458264,31.037680644333886,ar,NA,0,182,4,log1p,"1,2,3,52,104"
MX,2018-06-24,2018-07-22,2018-07-01,1,1127,903.8918757960904,19.796639237259058,argo,0.033078124373284924,5,182,4,log1p,"1,2,3,52,104"
MX,2018-06-24,2018-07-22,2018-07-08,2,1217,787.1074836571037,35.323953684708,argo,0.033078124373284924,5,182,4,log1p,"1,2,3,52,104"
MX,2018-06-24,2018-07-22,2018-07-15,3,1239,804.3990827433148,35.076748769708246,argo,0.033078124373284924,5,182,4,log1p,"1,2,3,52,104"
MX,2018-06-24,2018-07-22,2018-07-22,4,1250,732.0523787968355,41.43580969625316,argo,0.033078124373284924,5,182,4,log1p,"1,2,3,52,104"
MX,2018-07-01,2018-07-29,2018-07-08,1,1217,941.9035034964545,22.604477937842688,ar,NA,0,183,4,log1p,"1,2,3,52,104"
MX,2018-07-01,2018-07-29,2018-07-15,2,1239,903.3936208283694,27.08687483225428,ar,NA,0,183,4,log1p,"1,2,3,52,104"
MX,2018-07-01,2018-07-29,2018-07-22,3,1250,878.9526928715756,29.683784570273957,ar,NA,0,183,4,log1p,"1,2,3,52,104"
MX,2018-07-01,2018-07-29,2018-07-29,4,1371,870.474148935646,36.5080854168019,ar,NA,0,183,4,log1p,"1,2,3,52,104"
MX,2018-07-01,2018-07-29,2018-07-08,1,1217,944.3339772425359,22.404767687548407,argo,0.043422874338301845,4,183,4,log1p,"1,2,3,52,104"
