date,cluster_1__influenza+flu,fever
2023-11-26,18.057941602102265,29.69182469395977
2023-12-03,18.37790237453359,31.166024650019647
2023-12-10,19.396584416194965,32.8712037027414
2023-12-17,21.93633891663506,35.88263327031097
2023-12-24,24.68248812837474,38.87535063709838
2023-12-31,25.555270333466265,39.17008446976371
2024-01-07,24.65927818417527,38.17989182605825
2024-01-14,22.97061665246101,36.63241802602682
2024-01-21,21.727044885567967,35.78176199473027
2024-01-28,20.678746516555904,34.998263564779606
2024-02-04,19.807244074921854,34.56284753653678
2024-02-11,18.96487790064663,33.62863133059843
2024-02-18,18.260205136555065,33.35780745237784
2024-02-25,17.2922595604815,32.88036085609505
2024-03-03,16.12431002374277,32.47290030190268
2024-03-10,14.595926996589977,31.31694041945531
2024-03-17,13.078463460856343,30.03788134387745
2024-03-24,11.70531150570868,29.043963202792998
2024-03-31,11.329034688389651,27.99066595688824
2024-04-07,10.213220926399616,27.380137694409257
2024-04-14,8.99365071095824,29.38797856231225
2024-04-21,8.333132807782311,29.06036782869602
2024-04-28,7.943363604906912,31.552555415934116
2024-05-05,7.354409396131435,32.78153166305486
2024-05-12,6.917404059421963,39.02032097653419
2024-05-19,6.549576332059263,45.16861711061924
2024-05-26,6.070246496551742,50.94837550885327
2024-06-02,6.214492243920618,53.402448298773606
2024-06-09,5.77073181426991,54.42898564495531
2024-06-16,5.469267469526879,58.249790298121695
2024-06-23,5.155634365249833,59.365108048055504
2024-06-30,4.8180559809638295,60.51281448618206
2024-07-07,4.608415766871135,60.197144168453406
2024-07-14,4.602017981084589,58.586335662338215
2024-07-21,4.490972045449875,51.08686123091882
2024-07-28,4.53635203919244,44.23841247741654
2024-08-04,4.596436740245634,38.127708692962216
2024-08-11,4.808899368904567,36.00820061042831
2024-08-18,5.4989401102717554,37.5803178174807
2024-08-25,6.175012685198785,44.20450737864089
2024-09-01,7.260170446737991,49.322388465566114
2024-09-08,8.744441558399162,52.30447885686369
2024-09-15,10.25727604412502,52.49769479178668
2024-09-22,11.583040701498174,54.24833480030781
2024-09-29,13.17056634404983,47.70549073909039
2024-10-06,14.439709743254165,41.88968876934081
2024-10-13,15.140631456896998,36.8215535342129
2024-10-20,15.6918004637528,32.738870974128744
2024-10-27,15.73291554304706,30.752199879027103
2024-11-03,15.406964377792214,28.03022377917283
2024-11-10,15.578063980150946,26.372093687692633
2024-11-17,15.509015757098695,25.85827383168787
2024-11-24,14.982436946649795,25.612839865961377
2024-12-01,15.303090336850873,25.28506503988715
2024-12-08,15.922457464884928,25.412628158040235
2024-12-15,19.37790229587832,27.19495072758319
2024-12-22,23.45690115314088,30.871847993526245
2024-12-29,28.42246046984435,32.646570323000844
2025-01-05,31.00419271822688,33.35057936906768
2025-01-12,32.288591179228675,35.53765158524739
2025-01-19,34.797114069432425,37.38035448538238
2025-01-26,41.327832725890886,40.770359161522606
2025-02-02,47.45323274311409,43.96141804372354
2025-02-09,50.98647961817589,44.668925588135686
2025-02-16,50.69029185483993,43.562113390139416
2025-02-23,48.58293141363194,41.910318839280315
2025-03-02,44.03014526038794,40.09978829120887
2025-03-09,38.590260901393734,37.70626048498337
2025-03-16,32.748119590634325,35.5112683463039
2025-03-23,27.067733062377265,33.23607592413802
2025-03-30,21.558779273179344,30.848652892968833
2025-04-06,16.877407549843245,28.667503037107988
2025-04-13,12.513340047894319,27.71313935441415
2025-04-20,9.238365685751726,26.702185989962143
2025-04-27,6.3315378731977,26.819016457698964
2025-05-04,4.409868424241261,28.790176957208732
2025-05-11,3.0465170456499107,31.043119700528912
2025-05-18,2.200102598930156,39.60358961627485
2025-05-25,1.6074223299147268,41.61544362047796
2025-06-01,0.8581183087853527,41.38121315059526
2025-06-08,0.44951957251373875,43.99842735864182
2025-06-15,0.7912070648165977,48.99078204519022
2025-06-22,1.448129905008277,54.248618002521305
2025-06-29,2.154080326093886,55.358355245679
2025-07-06,2.836538514399007,55.97870750913652
2025-07-13,3.325516541324019,56.76555083456329
2025-07-20,3.922656965600149,53.69456201823118
2025-07-27,4.406764550222945,52.982582144703194
2025-08-03,4.656095416452436,51.69229533388719
2025-08-10,4.993127489585798,49.39170502356223
2025-08-17,5.6454576981872755,46.76916706564419
2025-08-24,6.481514719191381,45.27794772564762
2025-08-31,7.688094140422102,43.26598046423131
2025-09-07,8.987870282724753,39.10076568221645
2025-09-14,10.430733417768518,38.089377811162315
2025-09-21,11.744741679451,39.62238310834919
2025-09-28,13.324499377605793,40.482974355121385
2025-10-05,14.441274742282419,36.00838668819686
2025-10-12,15.433575634192788,31.801924852501497
2025-10-19,16.004079560909023,28.683867746860727
2025-10-26,16.10171011809572,25.66369794653793
2025-11-02,16.354946665257994,24.66464603411999
2025-11-09,16.3464155709022,24.47282563609043
2025-11-16,16.661915070993178,25.092905968870856
2025-11-23,17.004761053556923,24.751665952105338
2025-11-30,17.61551627570667,25.510702579126143
2025-12-07,19.43653851610565,26.77831353958373
2025-12-14,24.545033484955873,30.060569955201892
2025-12-21,34.012576884689004,35.310809151093615
2025-12-28,42.12177280704097,37.515498583812715
2026-01-04,45.99805586417048,37.90590734633525
2026-01-11,44.16184427160678,37.41500640506539
2026-01-18,41.425864718830304,37.39042550825117
2026-01-25,37.86552087403979,37.33870500030094
2026-02-01,34.66239465687961,38.28666116651809
2026-02-08,32.10100253448056,38.76220735388182
2026-02-15,30.196613267696936,39.134734020604384
2026-02-22,27.483828856548577,38.85587450026694
2026-03-01,24.812610600675807,38.276807444102616
2026-03-08,21.913843518856677,37.506316342584476
2026-03-15,18.830345632944987,36.72084869293666
2026-03-22,16.068373317853514,35.8459669375354
2026-03-29,13.559377429433352,35.10630986517692
2026-04-05,11.461439772488438,35.089738499478884
2026-04-12,9.286278743914266,35.23565650142697
2026-04-19,7.609111341847841,35.68786741952518
2026-04-26,6.186180756964681,37.21081959809168
2026-05-03,5.639617779042271,40.02368395693921
2026-05-10,5.932193380582935,43.99190154012076
2026-05-17,6.097061771741493,48.190591356302974
2026-05-24,6.245215716101874,50.959607090863116
2026-05-31,6.250799282747786,54.38751996092364
2026-06-07,6.4540230025386585,59.82724280065661
2026-06-14,6.786876958280091,64.22225164873197
2026-06-21,6.895652516290577,64.7666271307327
2026-06-28,6.427228613332573,60.274770800621226
2026-07-05,6.011312099389612,58.89233223872592
2026-07-12,5.64746187305909,58.912253672539464
2026-07-19,4.982283354386008,61.754224835775844
